date,ticker,day_return,bucket,volume_ratio
2021-05-10,RPOWER.NS,9.92,7-10%,0.23
2021-05-11,BHEL.NS,11.88,10-15%,4.93
2021-05-11,GRINDWELL.NS,11.06,10-15%,7.07
2021-05-11,JPPOWER.NS,9.09,7-10%,3.28
2021-05-11,RPOWER.NS,9.77,7-10%,3.0
2021-05-11,NHPC.NS,7.07,7-10%,7.02
2021-05-12,GODREJCP.NS,21.87,15%+,12.67
2021-05-12,JPPOWER.NS,9.72,7-10%,6.09
2021-05-14,ASIANPAINT.NS,8.54,7-10%,5.61
2021-05-17,INDUSINDBK.NS,7.36,7-10%,1.45
2021-05-17,KPITTECH.NS,7.41,7-10%,1.83
2021-05-17,BALKRISIND.NS,9.9,7-10%,6.89
2021-05-17,SUNDRMFAST.NS,8.18,7-10%,3.71
2021-05-18,BIRLACORPN.NS,7.66,7-10%,3.94
2021-05-19,OBEROIRLTY.NS,7.23,7-10%,3.58
2021-05-19,BIRLACORPN.NS,9.66,7-10%,5.11
2021-05-20,BOSCHLTD.NS,7.21,7-10%,9.88
2021-05-20,GMMPFAUDLR.NS,7.44,7-10%,2.69
2021-05-20,RADICO.NS,7.35,7-10%,7.04
2021-05-20,PATANJALI.NS,10.0,7-10%,2.77
2021-05-21,INDIANB.NS,10.78,10-15%,4.66
2021-05-21,PATANJALI.NS,10.0,7-10%,3.11
2021-05-24,NATCOPHARM.NS,9.4,7-10%,7.37
2021-05-24,SUNDRMFAST.NS,7.64,7-10%,4.11
2021-05-25,ROUTE.NS,11.2,10-15%,8.7
2021-05-25,IFBIND.NS,12.62,10-15%,5.78
2021-05-26,NEWGEN.NS,11.08,10-15%,4.43
2021-05-26,TCI.NS,20.0,15%+,11.44
2021-05-27,PNB.NS,7.39,7-10%,2.51
2021-05-28,METROPOLIS.NS,9.84,7-10%,11.49
2021-05-28,TCI.NS,19.24,15%+,8.21
2021-05-31,JINDALSAW.NS,8.5,7-10%,3.67
2021-05-31,TCI.NS,12.67,10-15%,8.7
2021-06-01,ADANIENT.NS,7.59,7-10%,1.28
2021-06-02,ADANIENT.NS,9.21,7-10%,2.88
2021-06-02,MOTHERSON.NS,13.4,10-15%,5.19
2021-06-02,MUTHOOTFIN.NS,8.1,7-10%,5.46
2021-06-03,VOLTAS.NS,7.46,7-10%,3.03
2021-06-03,OBEROIRLTY.NS,9.46,7-10%,5.83
2021-06-03,INOXWIND.NS,13.68,10-15%,7.67
2021-06-03,MAHLIFE.NS,7.11,7-10%,5.66
2021-06-04,ADANIENT.NS,7.44,7-10%,2.15
2021-06-07,TATACOMM.NS,7.25,7-10%,4.17
2021-06-07,IRCTC.NS,9.01,7-10%,4.59
2021-06-07,METROPOLIS.NS,13.13,10-15%,2.71
2021-06-07,THYROCARE.NS,7.68,7-10%,4.66
2021-06-07,RADICO.NS,8.74,7-10%,4.55
2021-06-07,KOLTEPATIL.NS,8.57,7-10%,4.66
2021-06-09,JPPOWER.NS,9.09,7-10%,3.32
2021-06-10,BAJFINANCE.NS,7.26,7-10%,2.37
2021-06-10,JPPOWER.NS,9.52,7-10%,0.89
2021-06-11,DCBBANK.NS,7.64,7-10%,4.37
2021-06-11,THYROCARE.NS,10.28,10-15%,5.84
2021-06-11,JPPOWER.NS,8.7,7-10%,5.75
2021-06-15,WHIRLPOOL.NS,7.27,7-10%,6.86
2021-06-15,NEWGEN.NS,8.94,7-10%,3.54
2021-06-15,GUJGASLTD.NS,7.83,7-10%,3.77
2021-06-18,ADANIPORTS.NS,7.33,7-10%,2.74
2021-06-18,ADANIENT.NS,8.76,7-10%,1.9
2021-06-21,MOIL.NS,7.4,7-10%,2.27
2021-06-23,BEL.NS,11.29,10-15%,5.83
2021-06-25,APOLLOHOSP.NS,7.36,7-10%,4.83
2021-06-25,NATIONALUM.NS,7.3,7-10%,2.08
2021-06-25,NAVINFLUOR.NS,7.0,7-10%,3.79
2021-06-28,NEWGEN.NS,8.36,7-10%,2.85
2021-06-28,NATIONALUM.NS,8.99,7-10%,6.18
2021-06-29,NEWGEN.NS,7.51,7-10%,2.8
2021-06-30,TATAELXSI.NS,7.53,7-10%,4.49
2021-06-30,PNCINFRA.NS,10.88,10-15%,10.02
2021-07-02,ROUTE.NS,18.75,15%+,10.47
2021-07-05,NEWGEN.NS,11.7,10-15%,2.6
2021-07-05,JYOTHYLAB.NS,8.1,7-10%,6.68
2021-07-06,JKLAKSHMI.NS,8.59,7-10%,7.4
2021-07-12,MAHLIFE.NS,7.27,7-10%,4.62
2021-07-13,ABFRL.NS,7.65,7-10%,5.15
2021-07-14,WIPRO.NS,7.02,7-10%,4.34
2021-07-14,MPHASIS.NS,8.42,7-10%,3.21
2021-07-14,INOXWIND.NS,9.71,7-10%,5.51
2021-07-15,INOXWIND.NS,9.41,7-10%,6.08
2021-07-15,SOBHA.NS,19.15,15%+,5.42
2021-07-16,ORIENTELEC.NS,7.19,7-10%,5.7
2021-07-20,ACC.NS,7.29,7-10%,10.17
2021-07-22,MAXHEALTH.NS,7.73,7-10%,1.86
2021-07-22,MANAPPURAM.NS,7.44,7-10%,3.43
2021-07-22,JINDALSAW.NS,8.03,7-10%,2.24
2021-07-23,PERSISTENT.NS,7.44,7-10%,6.26
2021-07-23,MAHLIFE.NS,7.9,7-10%,5.96
2021-07-27,MANAPPURAM.NS,7.8,7-10%,3.77
2021-07-27,INOXWIND.NS,9.38,7-10%,2.29
2021-07-27,JINDALSAW.NS,7.85,7-10%,3.31
2021-07-29,HINDALCO.NS,10.04,10-15%,5.25
2021-07-29,COFORGE.NS,9.04,7-10%,2.95
2021-07-29,NATIONALUM.NS,8.71,7-10%,2.74
2021-07-30,SUNPHARMA.NS,10.09,10-15%,7.31
2021-07-30,TECHM.NS,7.25,7-10%,5.49
2021-07-30,MAXHEALTH.NS,7.33,7-10%,2.65
2021-07-30,DEEPAKNTR.NS,7.28,7-10%,5.22
2021-08-02,OBEROIRLTY.NS,9.94,7-10%,6.12
2021-08-02,CHOLAFIN.NS,10.66,10-15%,4.76
2021-08-02,SOBHA.NS,7.34,7-10%,0.9
2021-08-02,KOLTEPATIL.NS,11.6,10-15%,5.58
2021-08-02,NCLIND.NS,11.02,10-15%,3.85
2021-08-06,ADANIENT.NS,7.28,7-10%,3.47
2021-08-11,JINDALSAW.NS,7.7,7-10%,1.34
2021-08-12,MAXHEALTH.NS,9.63,7-10%,4.7
2021-08-12,SUNDRMFAST.NS,9.14,7-10%,5.61
2021-08-13,MSTCLTD.NS,8.82,7-10%,7.8
2021-08-17,APOLLOHOSP.NS,13.24,10-15%,7.03
2021-08-17,TATAELXSI.NS,7.07,7-10%,6.13
2021-08-24,BAJAJFINSV.NS,7.79,7-10%,3.76
2021-08-24,SUPRAJIT.NS,8.1,7-10%,0.76
2021-08-24,NATIONALUM.NS,7.56,7-10%,1.37
2021-08-25,HAL.NS,7.61,7-10%,5.21
2021-08-25,KOLTEPATIL.NS,7.95,7-10%,0.96
2021-08-27,HAL.NS,7.12,7-10%,4.67
2021-08-27,NATIONALUM.NS,7.87,7-10%,2.14
2021-08-30,MAXHEALTH.NS,7.73,7-10%,0.94
2021-08-31,BHARTIARTL.NS,7.03,7-10%,2.7
2021-08-31,BRIGADE.NS,7.11,7-10%,2.17
2021-09-01,OBEROIRLTY.NS,10.65,10-15%,10.4
2021-09-01,PNCINFRA.NS,7.67,7-10%,3.16
2021-09-01,BRIGADE.NS,7.56,7-10%,7.46
2021-09-01,SOBHA.NS,10.06,10-15%,6.78
2021-09-01,KOLTEPATIL.NS,7.0,7-10%,1.97
2021-09-02,IFBIND.NS,8.06,7-10%,12.29
2021-09-02,JYOTHYLAB.NS,7.02,7-10%,3.27
2021-09-03,PRESTIGE.NS,10.32,10-15%,6.93
2021-09-06,OBEROIRLTY.NS,7.26,7-10%,3.36
2021-09-06,PRESTIGE.NS,13.43,10-15%,5.42
2021-09-06,SUNDRMFAST.NS,8.49,7-10%,5.94
2021-09-07,IRCTC.NS,9.26,7-10%,4.13
2021-09-09,MSTCLTD.NS,7.98,7-10%,3.68
2021-09-13,HINDCOPPER.NS,7.51,7-10%,3.17
2021-09-14,IRCTC.NS,8.81,7-10%,3.32
2021-09-15,NTPC.NS,7.16,7-10%,4.54
2021-09-15,ELGIEQUIP.NS,7.86,7-10%,5.08
2021-09-15,IFBIND.NS,8.63,7-10%,1.77
2021-09-16,INDUSINDBK.NS,7.31,7-10%,5.62
2021-09-16,PNB.NS,7.87,7-10%,4.05
2021-09-16,KOLTEPATIL.NS,7.29,7-10%,1.87
2021-09-17,KARURVYSYA.NS,9.31,7-10%,9.75
2021-09-21,BRIGADE.NS,9.24,7-10%,1.38
2021-09-22,DLF.NS,11.6,10-15%,4.36
2021-09-22,GODREJPROP.NS,13.2,10-15%,5.32
2021-09-23,DLF.NS,8.89,7-10%,5.86
2021-09-23,GODREJPROP.NS,12.72,10-15%,6.79
2021-09-23,OBEROIRLTY.NS,12.87,10-15%,5.05
2021-09-23,SOBHA.NS,7.92,7-10%,3.26
2021-09-24,OBEROIRLTY.NS,10.0,7-10%,6.54
2021-09-27,PRESTIGE.NS,7.73,7-10%,1.46
2021-09-29,TATAPOWER.NS,8.25,7-10%,4.26
2021-09-29,GODFRYPHLP.NS,10.24,10-15%,7.86
2021-09-30,PNCINFRA.NS,7.77,7-10%,1.32
2021-09-30,WELCORP.NS,12.99,10-15%,8.03
2021-10-04,DIVISLAB.NS,8.04,7-10%,5.09
2021-10-04,NATIONALUM.NS,10.0,7-10%,2.51
2021-10-04,HINDCOPPER.NS,10.42,10-15%,5.22
2021-10-04,GODFRYPHLP.NS,7.4,7-10%,3.65
2021-10-04,DEEPAKNTR.NS,8.79,7-10%,2.38
2021-10-05,ONGC.NS,10.87,10-15%,3.88
2021-10-05,APTUS.NS,9.17,7-10%,2.44
2021-10-06,BOSCHLTD.NS,11.66,10-15%,8.01
2021-10-06,IRCTC.NS,7.13,7-10%,2.07
2021-10-06,DEEPAKNTR.NS,8.1,7-10%,4.2
2021-10-07,TITAN.NS,10.6,10-15%,6.28
2021-10-07,GODREJPROP.NS,8.3,7-10%,1.34
2021-10-07,OBEROIRLTY.NS,9.3,7-10%,1.82
2021-10-07,PAGEIND.NS,9.63,7-10%,3.57
2021-10-07,ABFRL.NS,7.54,7-10%,1.74
2021-10-07,SOBHA.NS,16.64,15%+,5.43
2021-10-07,KOLTEPATIL.NS,7.12,7-10%,1.32
2021-10-08,JPPOWER.NS,19.54,15%+,4.5
2021-10-11,TATAPOWER.NS,8.28,7-10%,2.03
2021-10-11,INOXWIND.NS,14.58,10-15%,4.74
2021-10-11,ROUTE.NS,8.49,7-10%,5.03
2021-10-11,MSTCLTD.NS,11.09,10-15%,4.63
2021-10-11,TORNTPOWER.NS,7.0,7-10%,3.05
2021-10-11,NCLIND.NS,9.55,7-10%,5.87
2021-10-12,INDIANB.NS,9.6,7-10%,4.55
2021-10-12,INOXWIND.NS,8.93,7-10%,3.09
2021-10-12,MSTCLTD.NS,7.69,7-10%,2.93
2021-10-12,RADICO.NS,14.77,10-15%,5.59
2021-10-13,TATAPOWER.NS,14.5,10-15%,3.88
2021-10-13,BHEL.NS,8.0,7-10%,3.87
2021-10-13,UNIONBANK.NS,11.98,10-15%,4.65
2021-10-13,PNCINFRA.NS,7.16,7-10%,1.63
2021-10-13,GODFRYPHLP.NS,7.4,7-10%,0.62
2021-10-13,JPPOWER.NS,7.77,7-10%,2.72
2021-10-14,ADANIPORTS.NS,7.09,7-10%,3.82
2021-10-14,IRCTC.NS,10.85,10-15%,2.42
2021-10-14,MSTCLTD.NS,10.95,10-15%,2.46
2021-10-18,TATAPOWER.NS,15.59,15%+,2.85
2021-10-18,IRCTC.NS,7.58,7-10%,1.4
2021-10-18,VEDL.NS,12.91,10-15%,3.9
2021-10-18,PNB.NS,8.11,7-10%,5.0
2021-10-18,UNIONBANK.NS,9.15,7-10%,2.87
2021-10-18,GRINDWELL.NS,7.42,7-10%,2.68
2021-10-18,NATIONALUM.NS,13.1,10-15%,4.17
2021-10-18,HINDCOPPER.NS,12.73,10-15%,3.65
2021-10-18,MSTCLTD.NS,11.62,10-15%,3.24
2021-10-18,NHPC.NS,14.89,10-15%,6.77
2021-10-20,MAHLIFE.NS,7.13,7-10%,1.57
2021-10-20,TCI.NS,17.78,15%+,12.22
2021-10-22,FEDERALBNK.NS,7.61,7-10%,4.9
2021-10-22,TVSMOTOR.NS,7.41,7-10%,6.36
2021-10-22,IFBIND.NS,9.34,7-10%,10.58
2021-10-25,ICICIBANK.NS,10.85,10-15%,6.32
2021-10-25,KEC.NS,7.03,7-10%,6.62
2021-10-26,RAMCOCEM.NS,7.65,7-10%,2.71
2021-10-26,IDFCFIRSTB.NS,7.09,7-10%,2.72
2021-10-26,SUPRAJIT.NS,7.92,7-10%,0.91
2021-10-26,JINDALSAW.NS,7.96,7-10%,1.85
2021-10-26,MSTCLTD.NS,9.02,7-10%,0.55
2021-10-26,BRIGADE.NS,7.59,7-10%,1.2
2021-10-26,SUNTECK.NS,7.37,7-10%,0.38
2021-10-27,TCI.NS,14.63,10-15%,2.69
2021-10-28,IRCTC.NS,10.59,10-15%,1.42
2021-10-29,CANBK.NS,9.77,7-10%,2.38
2021-11-01,INDUSINDBK.NS,7.8,7-10%,2.44
2021-11-01,VBL.NS,8.49,7-10%,2.48
2021-11-01,SOBHA.NS,7.51,7-10%,2.83
2021-11-01,TCI.NS,9.33,7-10%,0.88
2021-11-02,RBLBANK.NS,11.76,10-15%,4.0
2021-11-02,ORIENTELEC.NS,7.53,7-10%,5.84
2021-11-02,TCI.NS,12.21,10-15%,1.22
2021-11-03,SOBHA.NS,9.8,7-10%,6.38
2021-11-08,WHIRLPOOL.NS,9.0,7-10%,5.77
2021-11-08,PHOENIXLTD.NS,7.45,7-10%,4.99
2021-11-08,MUTHOOTFIN.NS,8.45,7-10%,6.29
2021-11-08,UNIONBANK.NS,9.46,7-10%,1.52
2021-11-08,VBL.NS,7.26,7-10%,2.95
2021-11-08,JKCEMENT.NS,7.86,7-10%,3.64
2021-11-09,ELGIEQUIP.NS,7.71,7-10%,13.8
2021-11-10,KPITTECH.NS,7.0,7-10%,4.28
2021-11-11,THERMAX.NS,13.57,10-15%,13.49
2021-11-15,APOLLOHOSP.NS,8.81,7-10%,4.64
2021-11-15,METROPOLIS.NS,7.87,7-10%,1.95
2021-11-15,SUPRAJIT.NS,12.98,10-15%,7.93
2021-11-16,MARUTI.NS,7.29,7-10%,3.77
2021-11-16,POLICYBZR.NS,11.61,10-15%,
2021-11-16,THERMAX.NS,10.17,10-15%,4.37
2021-11-17,APOLLOHOSP.NS,12.5,10-15%,6.45
2021-11-17,POLICYBZR.NS,7.9,7-10%,
2021-11-17,WELCORP.NS,10.04,10-15%,8.07
2021-11-17,HOMEFIRST.NS,7.71,7-10%,2.54
2021-11-18,ESCORTS.NS,10.54,10-15%,6.68
2021-11-23,PAYTM.NS,9.94,7-10%,
2021-11-23,RAYMOND.NS,16.13,15%+,7.01
2021-11-23,VEDL.NS,7.99,7-10%,8.92
2021-11-23,KPITTECH.NS,7.53,7-10%,1.36
2021-11-23,GLENMARK.NS,10.11,10-15%,4.59
2021-11-23,ELGIEQUIP.NS,8.39,7-10%,4.36
2021-11-23,CESC.NS,7.84,7-10%,1.92
2021-11-23,TCI.NS,8.08,7-10%,0.24
2021-11-24,PAYTM.NS,17.24,15%+,
2021-11-24,POLICYBZR.NS,7.33,7-10%,
2021-11-24,ELGIEQUIP.NS,15.92,15%+,9.26
2021-11-25,PRESTIGE.NS,7.25,7-10%,1.24
2021-11-25,SUPRAJIT.NS,7.7,7-10%,0.54
2021-11-25,WELCORP.NS,9.8,7-10%,3.82
2021-11-26,CIPLA.NS,7.42,7-10%,6.92
2021-11-29,RAYMOND.NS,10.39,10-15%,3.76
2021-11-30,KPITTECH.NS,11.95,10-15%,1.82
2021-11-30,ORIENTELEC.NS,10.86,10-15%,2.89
2021-11-30,PNCINFRA.NS,7.75,7-10%,1.99
2021-11-30,RATNAMANI.NS,8.18,7-10%,3.47
2021-11-30,BRIGADE.NS,11.16,10-15%,2.63
2021-11-30,SOBHA.NS,7.18,7-10%,1.31
2021-12-02,INOXWIND.NS,9.94,7-10%,2.1
2021-12-03,INOXWIND.NS,9.23,7-10%,6.64
2021-12-03,ELGIEQUIP.NS,7.75,7-10%,1.04
2021-12-07,NATIONALUM.NS,7.1,7-10%,2.18
2021-12-07,HINDCOPPER.NS,10.06,10-15%,4.75
2021-12-08,WELCORP.NS,7.45,7-10%,1.09
2021-12-09,ABB.NS,9.92,7-10%,4.76
2021-12-09,JPPOWER.NS,17.17,15%+,5.43
2021-12-10,SIEMENS.NS,7.65,7-10%,5.85
2021-12-10,BAJAJCON.NS,7.15,7-10%,3.98
2021-12-13,JPPOWER.NS,8.18,7-10%,2.69
2021-12-13,BIRLACORPN.NS,7.62,7-10%,2.84
2021-12-15,TCI.NS,8.26,7-10%,8.79
2021-12-21,RATEGAIN.NS,8.73,7-10%,
2021-12-22,RATEGAIN.NS,8.93,7-10%,
2021-12-22,BRIGADE.NS,8.3,7-10%,5.47
2021-12-22,JPPOWER.NS,15.0,10-15%,2.6
2021-12-27,SUNTECK.NS,8.84,7-10%,4.36
2021-12-28,CEATLTD.NS,11.67,10-15%,8.3
2021-12-28,JPPOWER.NS,8.47,7-10%,3.15
2021-12-29,TCI.NS,10.11,10-15%,3.54
2022-01-03,SUNDARMFIN.NS,7.61,7-10%,2.45
2022-01-03,PNCINFRA.NS,7.2,7-10%,2.96
2022-01-03,JPPOWER.NS,16.94,15%+,2.91
2022-01-06,JPPOWER.NS,11.27,10-15%,1.76
2022-01-07,KPITTECH.NS,12.82,10-15%,4.44
2022-01-10,INOXWIND.NS,8.26,7-10%,1.75
2022-01-10,RATEGAIN.NS,11.04,10-15%,
2022-01-10,ELGIEQUIP.NS,10.61,10-15%,3.82
2022-01-10,SUNTECK.NS,11.54,10-15%,4.1
2022-01-10,JPPOWER.NS,9.47,7-10%,1.71
2022-01-11,ADANIGREEN.NS,8.97,7-10%,2.6
2022-01-11,JPPOWER.NS,9.73,7-10%,2.44
2022-01-13,RATEGAIN.NS,7.06,7-10%,0.78
2022-01-14,MOTHERSON.NS,28.55,15%+,2.91
2022-01-14,PAYTM.NS,8.41,7-10%,5.67
2022-01-14,RATEGAIN.NS,7.37,7-10%,3.03
2022-01-17,ADANIGREEN.NS,8.09,7-10%,2.59
2022-01-17,POLICYBZR.NS,8.63,7-10%,2.73
2022-01-17,RAYMOND.NS,14.98,10-15%,7.91
2022-01-17,JINDALSAW.NS,8.02,7-10%,5.88
2022-01-19,TATAELXSI.NS,9.42,7-10%,9.75
2022-01-20,JPPOWER.NS,9.29,7-10%,0.72
2022-01-27,CANBK.NS,8.76,7-10%,4.32
2022-01-27,UNIONBANK.NS,8.91,7-10%,2.96
2022-01-27,INDIANB.NS,7.76,7-10%,2.87
2022-01-27,THYROCARE.NS,16.52,15%+,8.98
2022-01-28,LICHSGFIN.NS,10.9,10-15%,5.93
2022-01-28,POLICYBZR.NS,7.29,7-10%,3.15
2022-01-28,COFORGE.NS,7.1,7-10%,3.28
2022-01-28,ROUTE.NS,7.6,7-10%,6.5
2022-01-31,ROUTE.NS,11.63,10-15%,4.06
2022-02-01,TATASTEEL.NS,7.54,7-10%,2.28
2022-02-01,POLICYBZR.NS,8.47,7-10%,2.11
2022-02-01,NAVINFLUOR.NS,8.2,7-10%,5.98
2022-02-01,AAVAS.NS,8.34,7-10%,3.2
2022-02-02,INDIANB.NS,9.87,7-10%,3.36
2022-02-02,KARURVYSYA.NS,8.28,7-10%,4.15
2022-02-02,LALPATHLAB.NS,7.72,7-10%,1.82
2022-02-02,ELGIEQUIP.NS,12.01,10-15%,3.91
2022-02-02,APTUS.NS,7.28,7-10%,4.81
2022-02-04,TORNTPOWER.NS,7.5,7-10%,8.05
2022-02-10,MAHLIFE.NS,19.72,15%+,10.44
2022-02-15,LICHSGFIN.NS,7.92,7-10%,1.63
2022-02-15,INOXWIND.NS,7.1,7-10%,1.18
2022-02-15,TANLA.NS,10.0,7-10%,1.04
2022-02-23,RAYMOND.NS,10.76,10-15%,3.03
2022-02-23,ELGIEQUIP.NS,7.87,7-10%,2.96
2022-02-23,PNCINFRA.NS,11.46,10-15%,5.32
2022-02-25,COALINDIA.NS,8.97,7-10%,1.4
2022-02-25,TATAPOWER.NS,7.68,7-10%,1.35
2022-02-25,DLF.NS,8.83,7-10%,1.99
2022-02-25,IRCTC.NS,8.39,7-10%,1.61
2022-02-25,BHEL.NS,8.57,7-10%,1.87
2022-02-25,VEDL.NS,7.26,7-10%,1.06
2022-02-25,IDFCFIRSTB.NS,8.1,7-10%,1.89
2022-02-25,RBLBANK.NS,8.71,7-10%,2.39
2022-02-25,PNB.NS,9.22,7-10%,2.64
2022-02-25,TATAELXSI.NS,7.01,7-10%,0.91
2022-02-25,INOXWIND.NS,9.43,7-10%,1.01
2022-02-25,HINDCOPPER.NS,7.48,7-10%,0.92
2022-02-25,MSTCLTD.NS,8.08,7-10%,1.16
2022-02-25,RADICO.NS,7.91,7-10%,0.7
2022-02-25,SOBHA.NS,7.02,7-10%,1.05
2022-02-25,SUNTECK.NS,8.95,7-10%,2.88
2022-02-25,KOLTEPATIL.NS,9.15,7-10%,1.69
2022-02-25,PETRONET.NS,7.12,7-10%,1.08
2022-02-25,DEEPAKNTR.NS,7.61,7-10%,1.55
2022-02-28,HINDALCO.NS,7.46,7-10%,3.34
2022-02-28,NATCOPHARM.NS,9.26,7-10%,1.76
2022-03-02,COALINDIA.NS,8.99,7-10%,4.49
2022-03-02,HDFCLIFE.NS,7.19,7-10%,6.98
2022-03-02,NYKAA.NS,9.39,7-10%,1.49
2022-03-04,CEATLTD.NS,7.83,7-10%,4.57
2022-03-07,ONGC.NS,13.13,10-15%,4.47
2022-03-08,INDIANB.NS,9.29,7-10%,1.81
2022-03-08,SOBHA.NS,7.4,7-10%,1.38
2022-03-08,IGL.NS,9.63,7-10%,5.45
2022-03-09,LALPATHLAB.NS,7.25,7-10%,1.3
2022-03-09,ASHOKLEY.NS,7.5,7-10%,1.56
2022-03-10,KAJARIACER.NS,9.99,7-10%,2.44
2022-03-10,RADICO.NS,7.2,7-10%,1.38
2022-03-10,KOLTEPATIL.NS,12.3,10-15%,3.9
2022-03-10,JKLAKSHMI.NS,8.52,7-10%,2.91
2022-03-10,TCI.NS,8.3,7-10%,2.15
2022-03-14,PATANJALI.NS,20.0,15%+,6.71
2022-03-14,DEEPAKNTR.NS,7.66,7-10%,2.56
2022-03-15,PATANJALI.NS,13.18,10-15%,11.12
2022-03-16,PAYTM.NS,7.02,7-10%,6.63
2022-03-16,JKCEMENT.NS,7.95,7-10%,2.48
2022-03-17,POLICYBZR.NS,9.35,7-10%,2.84
2022-03-17,TRENT.NS,7.75,7-10%,6.02
2022-03-17,RATEGAIN.NS,14.08,10-15%,6.13
2022-03-17,IFBIND.NS,13.22,10-15%,15.99
2022-03-17,RADICO.NS,7.14,7-10%,2.63
2022-03-17,BRIGADE.NS,10.47,10-15%,3.45
2022-03-22,RATNAMANI.NS,9.69,7-10%,8.77
2022-03-23,IFBIND.NS,7.28,7-10%,8.39
2022-03-24,PAYTM.NS,9.55,7-10%,2.68
2022-03-25,TATAELXSI.NS,10.93,10-15%,4.8
2022-03-28,TATAELXSI.NS,7.08,7-10%,6.11
2022-03-28,RATNAMANI.NS,8.33,7-10%,1.52
2022-03-28,SUNTECK.NS,7.43,7-10%,1.88
2022-03-29,TANLA.NS,9.35,7-10%,3.42
2022-03-29,PATANJALI.NS,15.81,15%+,9.79
2022-03-29,MAHLIFE.NS,7.29,7-10%,3.56
2022-03-29,BIRLACORPN.NS,9.76,7-10%,3.1
2022-03-29,JKLAKSHMI.NS,7.11,7-10%,1.96
2022-03-29,NCLIND.NS,8.55,7-10%,3.44
2022-03-29,AAVAS.NS,7.43,7-10%,1.61
2022-03-30,RAYMOND.NS,11.23,10-15%,7.46
2022-03-30,JYOTHYLAB.NS,7.32,7-10%,1.45
2022-03-30,AAVAS.NS,7.83,7-10%,2.17
2022-03-30,HOMEFIRST.NS,7.86,7-10%,2.38
2022-03-31,BAJAJCON.NS,9.08,7-10%,7.47
2022-03-31,MAHLIFE.NS,10.86,10-15%,4.63
2022-04-01,PAYTM.NS,8.11,7-10%,1.45
2022-04-01,BHEL.NS,9.12,7-10%,2.89
2022-04-01,BAJAJHLDNG.NS,7.74,7-10%,3.76
2022-04-01,SUPRAJIT.NS,7.63,7-10%,4.65
2022-04-01,WELCORP.NS,10.1,10-15%,6.01
2022-04-01,SUNTECK.NS,11.62,10-15%,2.7
2022-04-04,HDFCBANK.NS,10.01,10-15%,4.2
2022-04-04,ADANIGREEN.NS,8.5,7-10%,2.43
2022-04-04,BAJAJHLDNG.NS,7.96,7-10%,3.21
2022-04-05,TATAPOWER.NS,8.59,7-10%,3.7
2022-04-05,RATEGAIN.NS,9.05,7-10%,1.99
2022-04-05,METROPOLIS.NS,8.02,7-10%,6.42
2022-04-07,DCBBANK.NS,13.42,10-15%,8.52
2022-04-07,TANLA.NS,7.7,7-10%,3.8
2022-04-07,PATANJALI.NS,8.27,7-10%,5.95
2022-04-08,ADANIGREEN.NS,7.2,7-10%,2.28
2022-04-08,CHOLAFIN.NS,8.01,7-10%,4.86
2022-04-08,CEATLTD.NS,12.89,10-15%,6.23
2022-04-08,MSTCLTD.NS,7.12,7-10%,3.51
2022-04-08,PATANJALI.NS,12.93,10-15%,9.97
2022-04-11,ADANIGREEN.NS,14.79,10-15%,3.62
2022-04-11,PAYTM.NS,11.46,10-15%,1.55
2022-04-11,GODFRYPHLP.NS,13.51,10-15%,13.72
2022-04-13,THERMAX.NS,11.69,10-15%,7.26
2022-04-13,IIFL.NS,7.99,7-10%,2.98
2022-04-20,ACC.NS,7.38,7-10%,4.57
2022-04-20,MAXHEALTH.NS,10.26,10-15%,1.35
2022-04-21,PNCINFRA.NS,11.08,10-15%,9.08
2022-04-22,ELGIEQUIP.NS,8.84,7-10%,6.54
2022-04-26,PATANJALI.NS,9.07,7-10%,1.84
2022-04-27,IIFL.NS,9.83,7-10%,2.4
2022-04-27,KPITTECH.NS,12.5,10-15%,5.36
2022-05-05,ABB.NS,10.26,10-15%,10.39
2022-05-05,PATANJALI.NS,9.07,7-10%,1.23
2022-05-13,POLICYBZR.NS,17.39,15%+,5.6
2022-05-13,RBLBANK.NS,9.0,7-10%,2.84
2022-05-13,UNIONBANK.NS,7.11,7-10%,3.13
2022-05-13,TATAELXSI.NS,14.56,10-15%,3.24
2022-05-13,IFBIND.NS,11.39,10-15%,7.64
2022-05-13,MAHLIFE.NS,8.63,7-10%,1.77
2022-05-13,IGL.NS,7.72,7-10%,2.74
2022-05-13,APTUS.NS,7.86,7-10%,2.14
2022-05-16,EICHERMOT.NS,7.62,7-10%,3.86
2022-05-16,NYKAA.NS,8.63,7-10%,1.59
2022-05-16,PAYTM.NS,8.9,7-10%,1.44
2022-05-16,RATEGAIN.NS,8.57,7-10%,0.93
2022-05-16,BALKRISIND.NS,8.6,7-10%,2.78
2022-05-16,ELGIEQUIP.NS,16.12,15%+,4.58
2022-05-16,RADICO.NS,9.01,7-10%,2.09
2022-05-16,SOBHA.NS,7.88,7-10%,1.64
2022-05-17,COALINDIA.NS,7.48,7-10%,1.29
2022-05-17,TATASTEEL.NS,7.72,7-10%,1.46
2022-05-17,HINDALCO.NS,9.58,7-10%,2.61
2022-05-17,VEDL.NS,11.79,10-15%,2.36
2022-05-17,TANLA.NS,7.92,7-10%,1.24
2022-05-17,ELGIEQUIP.NS,8.13,7-10%,1.62
2022-05-17,NATIONALUM.NS,7.76,7-10%,1.73
