date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,pre_1d,pre_5d,pre_20d,pre_60d,atr_5,atr_20,atr_ratio,pre_range_5d,vol_event,vol_5d_ratio,vol_trend,vol_surprise,d52w_high,d52w_low,consolidation_days,price_vs_ma20,price_vs_ma50,ma20_slope
2018-11-29,ADANIENT.NS,7.53,7-10%,2.56,-2.88,-4.21,-11.39,reversal,reversal,reversal,-0.72,-1.86,-6.54,10.28,4.383,6.523,0.672,2.8,2.81,0.66,-2.623,4.23,11.98,144.92,7.0,-3.61,2.15,-1.358
2018-11-30,PRESTIGE.NS,9.18,7-10%,5.99,-2.98,-4.02,-7.25,reversal,reversal,reversal,8.27,15.02,1.77,-14.37,8.795,6.565,1.34,4.82,8.3,1.08,13.745,7.7,41.7,21.69,0.0,8.14,2.0,-0.787
2018-11-30,PAGEIND.NS,7.35,7-10%,1.92,-2.28,-7.3,-10.55,reversal,reversal,reversal,-3.16,-6.24,-13.75,-27.85,938.424,1086.823,0.863,3.89,2.07,0.95,-12.572,2.19,30.15,26.73,0.0,-9.05,-13.91,-2.043
2018-11-30,NEWGEN.NS,9.55,7-10%,1.23,2.21,2.31,-0.34,flat,flat,flat,-4.52,-8.87,19.22,23.44,9.572,8.739,1.095,6.55,1.31,0.5,-24.936,2.61,15.72,46.72,0.0,3.44,16.37,4.695
2018-12-03,TATAPOWER.NS,8.48,7-10%,4.2,-1.27,-3.82,-5.94,flat,reversal,reversal,1.2,0.73,-0.33,-0.78,2.009,2.18,0.921,2.92,4.91,1.21,5.968,4.07,13.46,27.26,22.0,-0.05,5.19,0.036
2018-12-04,THERMAX.NS,7.76,7-10%,6.07,1.62,-0.04,1.09,flat,flat,flat,-1.59,2.96,-0.67,0.94,22.921,29.278,0.783,2.27,8.63,0.36,-22.526,24.3,16.85,17.37,4.0,0.74,4.65,0.632
2018-12-07,KOTAKBANK.NS,8.42,7-10%,8.55,-6.35,-3.32,-1.85,reversal,reversal,flat,-2.58,-4.35,4.05,-6.4,6.304,5.65,1.116,2.5,14.89,1.09,3.869,13.7,16.71,17.77,1.0,0.29,2.16,1.49
2018-12-07,MUTHOOTFIN.NS,12.04,10-15%,8.44,-1.52,1.42,0.05,flat,flat,flat,-5.97,-7.06,-5.98,-6.7,20.976,15.239,1.376,5.54,14.54,2.04,39.438,7.12,12.25,18.16,0.0,-7.07,-1.08,0.131
2018-12-07,ORIENTELEC.NS,7.37,7-10%,6.07,-0.03,7.28,6.59,flat,continuation,continuation,-0.7,-3.37,-0.11,-17.54,4.696,5.067,0.927,3.59,8.31,0.66,-11.509,12.52,23.76,30.7,1.0,-1.88,2.76,1.181
2018-12-12,TANLA.NS,7.44,7-10%,1.52,0.64,1.93,8.05,flat,flat,continuation,0.17,-3.83,-9.55,-26.78,0.94,0.758,1.24,3.35,1.57,0.76,2.514,2.07,37.26,10.6,3.0,-4.5,-9.21,-2.166
2018-12-12,SUPRAJIT.NS,7.41,7-10%,1.12,2.57,3.97,4.7,flat,continuation,continuation,0.22,-1.6,-11.89,-4.38,12.895,9.372,1.376,6.55,1.17,0.84,-12.089,1.39,31.87,2.81,1.0,-4.85,-9.39,-2.439
2018-12-12,ABFRL.NS,8.96,7-10%,5.47,-1.0,-0.32,1.69,flat,flat,flat,1.88,0.3,-4.51,-2.39,5.727,5.85,0.979,3.18,6.92,0.7,-0.853,9.92,14.65,39.4,11.0,-1.52,-0.24,-0.75
2018-12-12,HEROMOTOCO.NS,7.23,7-10%,4.07,1.83,0.84,1.43,flat,flat,flat,-0.25,-0.45,5.52,-4.57,45.684,56.267,0.812,1.9,4.96,1.09,-1.133,4.53,19.66,14.76,11.0,1.59,4.85,1.078
2018-12-13,PRESTIGE.NS,7.75,7-10%,0.66,0.65,-4.22,-3.04,flat,reversal,reversal,2.54,-0.15,11.01,-8.23,8.532,9.215,0.926,4.31,0.67,0.22,-36.04,2.97,41.18,22.76,4.0,5.09,5.11,1.205
2018-12-13,IIFL.NS,8.29,7-10%,1.92,-2.78,-3.14,2.29,reversal,reversal,flat,4.23,0.35,-4.82,-29.12,11.096,8.605,1.29,4.75,1.21,0.28,-3.324,4.39,47.6,34.31,0.0,-2.7,0.77,-1.265
2018-12-14,GMMPFAUDLR.NS,7.78,7-10%,5.58,1.94,-2.65,-2.61,flat,reversal,reversal,3.87,3.9,9.21,1.96,11.092,11.847,0.936,2.9,7.55,1.4,17.507,5.39,4.79,98.96,0.0,5.49,10.04,0.038
2018-12-19,DLF.NS,7.55,7-10%,2.78,-0.86,-7.0,-8.28,flat,reversal,reversal,-0.14,-0.67,1.8,-11.53,6.265,6.855,0.914,3.71,3.02,1.0,-5.433,3.03,21.72,25.39,4.0,0.98,6.2,1.127
2018-12-19,KOLTEPATIL.NS,9.85,7-10%,8.92,-3.18,-6.27,-7.6,reversal,reversal,reversal,-0.62,-1.52,-2.29,-15.64,8.274,7.951,1.041,3.57,15.39,1.33,3.893,11.53,33.7,14.04,5.0,0.42,0.51,-0.6
2018-12-24,PATANJALI.NS,9.68,7-10%,1.94,9.56,25.74,25.74,continuation,continuation,continuation,-0.8,-3.88,-0.8,-6.06,10.406,9.918,1.049,5.08,2.06,0.77,-1.377,2.66,68.61,26.53,3.0,-1.98,1.42,-0.354
2018-12-26,PATANJALI.NS,9.56,7-10%,1.77,9.4,20.13,9.4,continuation,continuation,continuation,9.68,7.94,10.57,7.94,11.382,10.569,1.077,4.86,1.9,0.93,6.709,2.05,65.57,38.78,0.0,7.04,11.17,0.395
2018-12-26,BRIGADE.NS,13.9,10-15%,16.46,-4.26,-7.65,-9.32,reversal,reversal,reversal,0.63,1.3,7.08,5.18,4.292,5.399,0.795,3.15,74.22,0.87,-2.005,85.33,32.26,32.4,5.0,4.13,9.8,1.341
2018-12-27,PATANJALI.NS,9.4,7-10%,1.65,4.91,4.91,-4.91,continuation,continuation,reversal,9.56,19.2,25.21,12.88,14.634,11.382,1.286,5.05,1.74,1.12,9.942,1.56,62.28,52.04,0.0,16.09,21.36,1.543
2019-01-01,KOLTEPATIL.NS,9.46,7-10%,11.93,-1.25,0.54,4.23,flat,flat,continuation,-0.44,-0.65,2.1,10.83,9.634,9.873,0.976,4.06,28.9,0.77,-18.45,37.42,32.17,16.66,5.0,1.42,1.6,0.583
2019-01-01,PRESTIGE.NS,7.19,7-10%,7.18,-1.74,-1.61,-4.12,flat,flat,reversal,2.66,7.74,4.66,4.66,7.752,9.3,0.834,3.52,9.86,0.83,-1.04,11.91,35.36,34.91,1.0,6.0,12.58,1.807
2019-01-15,IFBIND.NS,11.69,10-15%,13.31,1.39,-2.12,-8.97,flat,reversal,reversal,-2.9,-1.63,-4.17,-15.95,20.04,22.93,0.874,2.42,38.35,1.06,7.156,36.13,43.28,9.34,4.0,-3.0,-4.9,0.012
2019-01-15,GODFRYPHLP.NS,7.11,7-10%,4.66,-2.16,-3.44,-2.75,reversal,reversal,reversal,1.33,1.61,1.17,24.76,7.587,9.772,0.776,2.85,5.96,0.67,-0.497,8.93,7.04,43.74,1.0,3.71,5.31,-0.09
2019-01-15,GUJGASLTD.NS,7.06,7-10%,10.93,0.0,-4.78,-9.28,flat,reversal,reversal,-0.06,1.81,-0.06,4.26,1.976,2.611,0.757,1.57,23.56,1.63,28.008,14.43,26.43,12.74,20.0,0.18,3.36,0.628
2019-01-16,SUPRAJIT.NS,7.69,7-10%,2.23,-2.31,-5.74,-7.97,reversal,reversal,reversal,-1.02,-4.53,-6.26,-9.62,5.688,7.77,0.732,2.76,2.37,0.41,-5.071,5.75,28.63,7.7,3.0,-4.25,-3.34,-0.751
2019-01-17,SOBHA.NS,9.22,7-10%,6.03,-0.33,0.18,-0.28,flat,flat,flat,-2.87,-2.98,-3.93,5.73,19.814,17.42,1.137,4.47,8.27,1.12,-11.631,7.38,17.6,21.31,3.0,0.14,0.75,-0.11
2019-01-24,OBEROIRLTY.NS,7.16,7-10%,3.04,-3.05,-5.78,-5.73,reversal,reversal,reversal,-1.69,-4.36,-2.36,3.92,11.631,14.777,0.787,2.66,3.49,1.42,7.112,2.46,27.55,25.29,3.0,-2.5,-1.98,-0.487
2019-01-24,TANLA.NS,9.87,7-10%,5.4,-3.65,13.55,19.48,reversal,continuation,continuation,-0.5,-0.99,-0.33,-5.23,0.876,0.899,0.974,3.14,6.54,0.97,-3.043,6.76,35.09,14.43,2.0,-1.57,-2.23,-0.654
2019-01-28,TANLA.NS,7.27,7-10%,3.69,9.87,15.61,5.3,continuation,continuation,continuation,-3.65,4.46,3.77,-6.91,1.65,1.016,1.624,4.78,4.45,2.0,25.131,2.23,31.29,21.12,0.0,3.57,3.43,0.328
2019-01-29,ADANIPORTS.NS,7.1,7-10%,2.84,-3.18,-3.09,-2.71,reversal,reversal,reversal,-12.77,-16.51,-16.17,2.45,23.154,11.713,1.977,7.01,3.24,2.02,26.096,1.61,21.15,11.64,0.0,-14.42,-12.74,-0.904
2019-01-29,ADANIGREEN.NS,7.38,7-10%,2.16,6.88,2.44,-5.59,continuation,flat,reversal,-7.41,-13.91,-21.5,-20.83,2.42,1.555,1.556,6.93,2.36,1.3,12.888,1.81,55.66,42.54,0.0,-16.82,-22.96,-2.938
2019-01-29,TANLA.NS,9.87,7-10%,6.14,5.36,0.8,-8.45,continuation,flat,reversal,7.27,12.98,10.41,0.3,2.388,1.212,1.97,7.07,8.7,2.31,33.847,3.77,26.3,29.93,0.0,10.47,10.73,1.044
2019-02-01,HEROMOTOCO.NS,7.39,7-10%,4.86,-0.97,2.59,4.69,flat,flat,continuation,0.11,-2.1,-12.51,-8.48,69.42,56.134,1.237,3.41,6.17,1.73,16.439,3.57,30.89,2.07,4.0,-7.41,-12.92,-3.15
2019-02-06,TECHM.NS,8.04,7-10%,5.33,-0.78,-0.24,-0.67,flat,flat,flat,0.25,5.09,8.26,3.65,15.758,13.183,1.195,2.67,6.9,1.08,1.142,6.4,3.82,27.37,3.0,4.64,5.89,1.621
2019-02-07,ICICIPRULI.NS,8.17,7-10%,1.81,0.55,-4.25,-2.85,flat,reversal,reversal,0.72,0.87,-17.26,-18.69,7.935,11.659,0.681,2.82,1.84,0.55,-8.249,3.39,36.79,3.97,7.0,-9.48,-9.68,-2.46
2019-02-07,MANAPPURAM.NS,7.38,7-10%,6.91,0.72,0.67,0.42,flat,flat,flat,3.3,5.1,-1.87,14.4,3.454,2.868,1.204,4.18,9.78,1.03,2.256,9.52,24.49,47.21,0.0,0.55,5.45,-0.274
2019-02-08,INOXWIND.NS,9.06,7-10%,6.13,2.36,-2.36,-4.57,flat,reversal,reversal,4.52,-11.61,-19.42,-28.65,1.065,0.76,1.401,6.8,8.66,1.62,16.642,5.36,57.17,6.37,0.0,-13.16,-18.43,-4.049
