date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,pre_1d,pre_5d,pre_20d,pre_60d,atr_5,atr_20,atr_ratio_x,pre_range_5d,vol_event,vol_5d_ratio,vol_trend,vol_surprise,d52w_high,d52w_low,consolidation_days,price_vs_ma20,price_vs_ma50,ma20_slope,event_type,kmeans_cluster,entry_price,trader_ret_3d,trader_ret_5d,trader_label_3d,trader_label_5d,clv,imom,atr_ratio_y,structure,intraday_score,event_gap,intraday_move,is_intraday_squeeze,atr_ratio_event,vol_ratio_event,vol_sweet_spot,consec_up_days,is_early_move,body_ratio,upper_wick_ratio,lower_wick_ratio,target_hit,stop_hit
2020-07-20,M&MFIN.NS,10.44,10-15%,5.69,-0.74,6.15,-7.99,flat,continuation,reversal,3.07,1.91,16.8,33.53,5.913,5.973,0.99,5.16,7.53,0.65,-14.7,11.56,48.45,65.79,1.0,10.24,24.06,3.299,E_Mixed,3,127.60536193847656,6.94,-7.3,profit,loss,0.854,0.164,2.65,weak,1,8.23,2.04,0.0,2.65,7.53,0.0,2.0,1.0,0.164,0.146,0.69,True,True
2020-07-20,TANLA.NS,9.99,7-10%,2.88,2.49,13.86,25.27,flat,continuation,continuation,-0.4,13.11,24.08,31.93,4.779,3.412,1.4,5.77,3.2,1.77,16.232,1.8,4.26,136.12,2.0,15.85,24.6,4.94,B_MomentumRun,0,91.6307373046875,11.09,22.23,profit,profit,1.0,0.886,2.26,strong,5,1.6,8.26,1.0,2.26,3.2,1.0,0.0,1.0,0.886,0.0,0.114,True,False
2020-07-21,SUNTECK.NS,9.25,7-10%,1.73,-3.4,-0.16,-2.85,reversal,flat,reversal,1.12,-9.9,-6.75,-11.1,10.044,12.12,0.829,5.9,1.83,0.53,-2.053,3.44,65.58,15.21,3.0,-8.39,-2.16,0.067,A_ColdBreakout,3,172.59439086914062,3.35,0.57,profit,flat,0.797,0.797,1.39,mixed,3,1.05,8.12,1.0,1.39,1.83,1.0,1.0,1.0,0.797,0.203,0.0,False,True
2020-07-21,KOLTEPATIL.NS,12.91,10-15%,8.38,-5.77,-5.44,-7.67,reversal,reversal,reversal,-1.74,-6.11,-19.29,-13.81,7.71,7.744,0.996,5.66,11.62,1.75,30.825,6.64,53.02,31.21,1.0,-13.0,-13.07,-1.859,D_DeadCat,1,139.97874450683594,0.35,-2.02,flat,loss,0.779,0.697,2.84,weak,2,1.26,11.51,1.0,2.84,11.62,0.0,0.0,1.0,0.697,0.221,0.082,False,True
2020-07-22,AXISBANK.NS,7.34,7-10%,2.37,-3.78,-9.9,-7.94,reversal,reversal,reversal,2.81,4.58,5.07,4.42,17.975,17.848,1.007,3.72,2.57,1.03,1.165,2.48,42.31,56.01,3.0,3.55,9.06,0.596,D_DeadCat,3,458.9337768554688,-6.36,-4.33,loss,loss,0.769,0.039,1.37,weak,1,7.13,0.2,0.0,1.37,2.57,1.0,2.0,1.0,0.039,0.231,0.731,False,True
2020-07-22,ABFRL.NS,7.03,7-10%,3.05,5.11,3.91,4.2,continuation,continuation,continuation,-0.88,-2.77,-12.45,-1.66,3.84,4.692,0.818,3.36,3.23,0.67,-5.988,4.8,60.06,17.56,4.0,-7.52,-7.13,-3.004,A_ColdBreakout,3,126.4499969482422,-1.15,-0.87,loss,flat,0.739,0.64,2.37,weak,2,0.71,6.27,1.0,2.37,3.23,1.0,0.0,1.0,0.64,0.261,0.099,True,False
2020-07-22,M&MFIN.NS,10.72,10-15%,2.03,-3.41,-16.28,-12.77,reversal,reversal,reversal,-0.74,17.96,27.53,58.54,8.886,6.662,1.334,7.35,2.15,1.65,17.902,1.3,43.49,81.74,1.0,17.68,33.85,4.546,B_MomentumRun,0,136.4674530029297,-13.32,-9.69,loss,loss,0.78,0.739,3.52,weak,2,-2.84,13.96,1.0,3.52,2.15,1.0,0.0,1.0,0.739,0.22,0.041,False,True
2020-07-22,NEWGEN.NS,7.79,7-10%,10.76,-5.85,-6.34,-8.92,reversal,reversal,reversal,3.86,8.46,24.32,54.22,3.942,4.014,0.982,3.96,22.77,1.09,-27.38,20.81,39.4,91.33,0.0,14.4,19.86,3.571,E_Mixed,2,89.05203247070312,-0.52,-3.26,flat,loss,0.461,0.397,4.76,weak,1,-0.85,8.72,1.0,4.76,22.77,0.0,2.0,1.0,0.397,0.539,0.063,False,True
2020-07-23,NATCOPHARM.NS,8.21,7-10%,5.19,0.12,-1.47,2.66,flat,flat,flat,-0.2,-1.89,5.98,8.2,21.772,20.403,1.067,3.33,6.7,0.73,-14.244,9.12,8.1,67.61,13.0,1.32,7.06,1.223,E_Mixed,3,699.9988403320312,-1.6,2.53,loss,profit,0.857,0.857,3.23,mixed,3,-0.54,8.8,1.0,3.23,6.7,0.0,0.0,1.0,0.857,0.143,0.0,False,True
2020-07-24,MPHASIS.NS,14.03,10-15%,8.15,0.88,2.24,3.67,flat,flat,continuation,-1.56,-1.78,14.24,44.43,33.042,35.144,0.94,3.71,12.69,0.88,-1.105,14.38,10.86,61.92,4.0,5.38,13.33,3.645,C_Shock,3,1009.0486450195312,1.35,2.76,profit,profit,0.659,0.659,4.34,weak,2,2.59,11.14,0.0,4.34,12.69,0.0,0.0,1.0,0.659,0.341,0.0,True,True
2020-07-24,DEEPAKNTR.NS,7.58,7-10%,3.51,3.26,3.72,8.48,continuation,continuation,continuation,3.12,4.12,9.32,8.68,18.677,20.403,0.915,3.43,4.15,0.73,-10.858,5.66,2.92,116.26,0.0,6.51,9.49,1.419,E_Mixed,3,601.7574462890625,0.45,5.06,flat,profit,0.886,0.818,2.6,mixed,4,-0.44,8.05,1.0,2.6,4.15,0.0,3.0,0.0,0.818,0.114,0.069,True,False
2020-07-27,PERSISTENT.NS,10.95,10-15%,8.66,3.63,6.97,14.04,continuation,continuation,continuation,5.51,1.93,22.05,62.54,15.405,14.806,1.04,4.34,14.96,0.89,-0.77,16.9,3.59,83.61,0.0,8.84,23.68,3.657,C_Shock,0,424.11724853515625,3.22,10.04,profit,profit,0.155,0.155,2.44,weak,2,9.43,1.39,0.0,2.44,14.96,0.0,2.0,1.0,0.155,0.845,0.0,True,False
2020-07-28,ULTRACEMCO.NS,7.16,7-10%,5.06,1.4,-0.15,-2.89,flat,flat,reversal,2.05,-0.08,-0.86,15.31,89.185,79.12,1.127,2.39,6.36,1.23,5.808,5.18,18.8,32.65,31.0,0.33,1.7,0.067,A_ColdBreakout,3,4068.014404296875,-1.52,-4.23,loss,loss,0.782,0.739,4.34,weak,2,0.44,6.69,1.0,4.34,6.36,0.0,1.0,1.0,0.739,0.218,0.042,True,False
2020-07-28,PRESTIGE.NS,12.03,10-15%,4.2,0.83,1.86,4.81,flat,flat,continuation,-2.27,-4.14,-17.68,5.5,7.801,9.603,0.812,4.46,5.12,0.86,-4.06,5.97,59.13,29.11,1.0,-9.25,-6.11,-4.558,A_ColdBreakout,3,192.7017059326172,1.03,3.95,profit,profit,0.832,0.719,2.48,mixed,3,2.0,9.83,0.0,2.48,5.12,0.0,0.0,1.0,0.719,0.168,0.112,True,False
2020-07-28,THYROCARE.NS,14.25,10-15%,5.75,-4.07,-2.87,-7.22,reversal,reversal,reversal,4.01,4.35,24.34,27.68,6.798,6.446,1.055,3.61,8.0,0.87,-19.065,9.17,62.36,63.7,0.0,12.42,17.74,3.961,E_Mixed,3,204.9776153564453,1.25,-3.28,profit,loss,0.844,0.844,4.53,weak,2,1.07,13.04,1.0,4.53,8.0,0.0,3.0,0.0,0.844,0.156,0.0,False,True
2020-07-28,KEC.NS,7.4,7-10%,2.12,-0.59,-2.34,-3.32,flat,reversal,reversal,-1.11,-3.09,-3.14,30.91,6.857,9.292,0.738,2.66,2.19,1.02,4.431,2.14,26.23,70.17,1.0,-3.7,6.66,0.396,A_ColdBreakout,3,269.9477233886719,-1.77,-2.75,loss,loss,0.785,0.603,3.11,weak,1,0.5,6.87,1.0,3.11,2.19,1.0,0.0,1.0,0.603,0.215,0.182,False,True
2020-07-30,KARURVYSYA.NS,11.15,10-15%,4.88,0.44,-6.69,-3.92,flat,reversal,reversal,0.98,-0.32,-10.42,19.96,0.937,0.976,0.961,3.85,6.12,1.01,7.777,6.08,54.65,65.07,9.0,-5.0,4.84,-2.608,A_ColdBreakout,3,26.54930686950684,-7.09,-4.34,loss,loss,0.714,0.67,3.58,weak,1,1.29,9.73,1.0,3.58,6.12,0.0,3.0,0.0,0.67,0.286,0.044,True,True
2020-07-31,TORNTPHARM.NS,9.27,7-10%,8.65,2.42,7.27,10.42,flat,continuation,continuation,2.29,4.83,1.77,3.53,38.775,30.703,1.263,3.46,14.71,1.27,5.574,11.61,9.69,70.63,1.0,3.14,0.95,-0.185,C_Shock,3,1268.1622314453125,4.74,7.81,profit,profit,0.641,0.64,3.87,weak,2,2.57,6.54,0.0,3.87,14.71,0.0,2.0,1.0,0.64,0.359,0.001,True,False
2020-07-31,IPCALAB.NS,7.4,7-10%,2.64,0.73,4.59,4.38,flat,continuation,continuation,-1.74,-2.09,4.98,12.83,31.127,27.167,1.146,3.62,2.96,0.83,-5.413,3.57,5.38,107.42,8.0,1.7,6.27,0.971,E_Mixed,3,926.9671630859376,3.83,3.62,profit,profit,0.82,0.82,2.75,mixed,4,0.25,7.13,1.0,2.75,2.96,1.0,0.0,1.0,0.82,0.18,0.0,True,False
2020-07-31,AJANTPHARM.NS,7.72,7-10%,4.77,1.12,3.95,3.92,flat,continuation,continuation,1.55,-0.29,7.27,3.42,37.094,29.746,1.247,3.95,6.08,1.44,18.263,4.23,4.28,85.8,1.0,5.13,4.13,0.757,B_MomentumRun,0,1031.719482421875,2.8,2.77,profit,profit,0.881,0.71,3.33,mixed,3,0.3,7.4,1.0,3.33,6.08,0.0,2.0,1.0,0.71,0.119,0.171,True,False
2020-08-03,RATNAMANI.NS,7.78,7-10%,5.33,-1.6,-0.82,-1.9,flat,flat,flat,0.3,1.6,-0.45,18.44,14.885,19.079,0.78,2.21,6.49,0.63,-4.396,10.34,24.09,45.33,28.0,0.49,4.32,-0.173,A_ColdBreakout,3,719.5361328125,0.79,-0.3,flat,flat,0.556,0.517,5.09,weak,1,0.38,7.38,1.0,5.09,6.49,0.0,1.0,1.0,0.517,0.444,0.039,True,True
2020-08-04,RELIANCE.NS,7.05,7-10%,1.41,-1.12,-0.19,-0.78,flat,flat,flat,-2.81,-7.75,10.18,29.14,32.822,32.097,1.023,3.39,1.47,1.03,0.493,1.43,8.63,132.55,1.0,1.75,13.93,3.002,E_Mixed,3,959.7613525390624,0.94,0.35,flat,flat,0.902,0.78,2.34,strong,5,0.58,6.43,1.0,2.34,1.47,0.0,0.0,1.0,0.78,0.098,0.122,False,False
2020-08-05,HINDALCO.NS,8.25,7-10%,2.75,1.28,1.62,0.03,flat,flat,flat,0.62,-1.04,4.74,34.06,5.07,5.686,0.892,3.25,3.01,0.82,-0.645,3.69,26.6,91.22,6.0,0.06,6.24,1.501,E_Mixed,3,170.90672302246094,0.34,-1.24,flat,loss,0.881,0.853,2.35,mixed,3,0.95,7.23,1.0,2.35,3.01,1.0,1.0,1.0,0.853,0.119,0.029,False,False
2020-08-05,MSTCLTD.NS,8.93,7-10%,1.05,0.07,-0.39,-1.8,flat,flat,flat,0.76,-6.67,-0.25,49.47,5.278,9.034,0.584,4.61,1.07,0.3,-3.191,3.61,40.52,91.38,2.0,-9.35,0.8,0.398,A_ColdBreakout,3,120.5015869140625,-0.46,-1.87,flat,loss,0.771,0.771,1.32,mixed,3,0.64,8.24,1.0,1.32,1.07,0.0,1.0,1.0,0.771,0.229,0.0,True,False
2020-08-05,JYOTHYLAB.NS,7.05,7-10%,6.06,-0.43,0.39,-0.57,flat,flat,flat,5.0,9.11,8.66,26.47,5.864,4.684,1.252,4.99,8.19,1.71,26.627,4.79,26.87,54.29,0.0,8.11,11.19,0.408,B_MomentumRun,0,130.11741638183594,0.82,-0.14,flat,flat,0.702,0.63,2.36,weak,2,1.33,5.64,1.0,2.36,8.19,0.0,3.0,0.0,0.63,0.298,0.071,True,True
2020-08-05,SUNTECK.NS,17.76,15%+,4.25,5.55,2.27,-1.78,continuation,flat,flat,4.67,5.89,4.07,15.07,8.576,10.549,0.813,4.7,5.2,0.92,1.66,5.67,60.74,31.41,0.0,5.19,8.29,0.291,E_Mixed,3,231.87173461914065,-3.1,-6.95,loss,loss,0.942,0.894,3.36,mixed,3,0.76,16.87,1.0,3.36,5.2,0.0,1.0,1.0,0.894,0.058,0.048,True,False
2020-08-06,TATACONSUM.NS,8.3,7-10%,3.42,6.98,6.43,11.2,continuation,continuation,continuation,-0.48,5.34,3.29,26.52,15.559,11.901,1.307,3.61,3.98,1.75,26.449,2.28,5.13,110.97,1.0,6.07,12.63,1.348,E_Mixed,0,494.7294006347656,-0.52,3.94,flat,profit,0.894,0.87,3.2,mixed,3,0.54,7.72,1.0,3.2,3.98,1.0,0.0,1.0,0.87,0.106,0.024,True,False
2020-08-06,PRESTIGE.NS,8.34,7-10%,2.76,1.92,8.01,4.78,flat,continuation,continuation,0.62,4.11,2.21,31.52,7.277,9.279,0.784,3.69,3.08,1.07,-0.257,2.88,51.72,52.53,2.0,9.01,6.09,-0.81,E_Mixed,3,222.56106567382807,5.98,2.8,profit,profit,0.923,0.8,2.27,mixed,4,-0.02,8.37,1.0,2.27,3.08,1.0,7.0,0.0,0.8,0.077,0.122,True,False
2020-08-07,RBLBANK.NS,9.85,7-10%,2.5,-5.38,-1.83,-7.37,reversal,flat,reversal,-0.46,2.71,-3.81,40.16,6.901,8.445,0.817,3.82,2.69,0.82,-6.652,3.27,61.92,71.49,1.0,0.45,4.12,-1.67,A_ColdBreakout,3,177.94215393066406,3.76,-2.1,profit,loss,0.892,0.769,2.6,mixed,3,0.0,9.85,1.0,2.6,2.69,1.0,0.0,1.0,0.769,0.108,0.123,False,True
2020-08-07,ADANIGREEN.NS,8.45,7-10%,2.67,0.82,-2.15,-3.47,flat,reversal,reversal,-0.39,0.28,-7.94,49.46,9.12,15.803,0.577,2.67,2.74,0.46,-15.987,5.98,29.82,703.76,9.0,-0.87,-2.82,-2.922,A_ColdBreakout,3,373.5,-2.95,-4.26,loss,loss,0.843,0.813,2.14,mixed,4,0.41,8.0,1.0,2.14,2.74,1.0,0.0,1.0,0.813,0.157,0.03,True,False
2020-08-07,HONAUT.NS,13.55,10-15%,5.99,2.09,1.43,-1.24,flat,flat,flat,-0.24,1.17,-4.83,-1.23,682.692,699.916,0.975,2.54,8.06,0.95,-9.17,8.5,30.9,35.56,10.0,-1.63,-3.55,-1.471,C_Shock,3,31234.080078125,-0.65,-3.26,flat,loss,0.87,0.87,5.2,weak,2,1.79,11.55,1.0,5.2,8.06,0.0,0.0,1.0,0.87,0.13,0.0,True,False
2020-08-07,GMMPFAUDLR.NS,18.1,15%+,6.78,12.03,19.06,14.26,continuation,continuation,continuation,1.5,5.14,1.66,18.59,46.267,45.223,1.023,3.37,9.56,0.92,-7.896,10.44,7.44,270.49,2.0,4.4,2.88,0.01,E_Mixed,3,1875.3719482421875,6.28,2.0,profit,profit,0.905,0.905,6.24,mixed,4,0.09,17.99,1.0,6.24,9.56,0.0,4.0,0.0,0.905,0.095,0.0,True,False
2020-08-07,EMAMILTD.NS,8.06,7-10%,4.59,19.35,28.14,27.26,continuation,continuation,continuation,0.34,-0.73,2.67,29.86,4.449,7.963,0.559,2.07,5.55,0.49,1.102,11.34,32.57,81.83,11.0,-1.01,7.34,0.45,E_Mixed,3,275.4815673828125,7.36,6.63,profit,profit,0.763,0.704,2.95,mixed,3,0.31,7.72,1.0,2.95,5.55,0.0,1.0,1.0,0.704,0.237,0.059,True,False
2020-08-07,INOXWIND.NS,9.91,7-10%,6.03,9.38,8.15,1.23,continuation,continuation,flat,0.82,6.5,-3.28,30.67,0.287,0.373,0.771,3.21,8.25,0.85,0.872,9.72,41.88,130.31,1.0,2.05,4.02,-1.319,E_Mixed,3,11.074999809265137,-1.13,-7.45,loss,loss,1.0,0.908,2.91,mixed,4,-0.81,10.81,1.0,2.91,8.25,0.0,2.0,1.0,0.908,0.0,0.092,True,False
2020-08-10,TANLA.NS,9.98,7-10%,1.75,1.77,4.64,0.24,flat,continuation,flat,6.67,23.38,92.12,129.28,7.841,6.774,1.158,5.38,1.9,0.76,-1.4,2.49,1.75,301.08,0.0,35.75,72.61,12.239,E_Mixed,0,154.54278564453125,2.82,-1.5,profit,loss,1.0,0.879,1.86,strong,5,1.95,7.88,1.0,1.86,1.9,1.0,7.0,0.0,0.879,0.0,0.121,True,False
2020-08-10,IPCALAB.NS,7.3,7-10%,5.99,-4.46,-5.27,-4.66,reversal,reversal,reversal,-0.69,3.62,19.09,22.94,42.693,35.7,1.196,4.47,8.38,1.09,-0.463,7.68,3.84,132.51,3.0,8.61,15.98,3.691,C_Shock,0,984.6953735351562,-0.85,-0.21,flat,flat,0.609,0.609,2.65,mixed,3,1.3,5.92,1.0,2.65,8.38,0.0,0.0,1.0,0.609,0.391,0.0,False,True
2020-08-10,CIPLA.NS,9.19,7-10%,5.52,-2.21,-4.44,-3.01,reversal,reversal,reversal,-0.34,2.57,14.15,27.77,19.037,20.135,0.945,2.71,7.45,1.06,2.674,7.01,1.49,107.23,5.0,7.02,10.92,2.614,E_Mixed,3,742.4043579101562,-2.28,-0.82,loss,flat,0.701,0.564,2.99,mixed,3,4.3,4.68,0.0,2.99,7.45,0.0,0.0,1.0,0.564,0.299,0.137,False,True
2020-08-10,DIVISLAB.NS,11.96,10-15%,3.59,0.44,0.25,0.38,flat,flat,flat,1.71,5.42,24.59,19.26,95.743,80.717,1.186,3.65,4.28,1.15,0.882,3.72,1.25,91.38,1.0,14.69,17.87,4.641,B_MomentumRun,0,3037.622802734375,-0.19,-0.06,flat,flat,0.237,0.237,2.76,weak,2,10.0,1.78,0.0,2.76,4.28,0.0,2.0,1.0,0.237,0.763,0.0,False,False
2020-08-10,PRESTIGE.NS,8.8,7-10%,1.95,-2.59,-5.51,-3.72,reversal,reversal,reversal,1.92,12.33,19.01,46.93,10.698,10.04,1.065,4.96,2.13,1.34,1.196,1.59,46.69,68.43,1.0,18.72,15.41,1.267,B_MomentumRun,0,235.85934448242188,-3.0,-1.15,loss,loss,0.773,0.618,2.22,weak,2,2.62,6.02,0.0,2.22,2.13,1.0,9.0,0.0,0.618,0.227,0.156,False,True
2020-08-10,HAL.NS,8.62,7-10%,2.39,-1.18,24.98,21.25,flat,continuation,continuation,-1.86,6.19,2.15,81.5,20.3,19.48,1.042,4.69,2.62,1.18,5.821,2.22,7.64,113.73,3.0,4.03,17.69,0.191,E_Mixed,0,455.5052185058594,26.47,22.69,profit,profit,0.391,-0.027,1.46,weak,2,8.8,-0.16,0.0,1.46,2.62,1.0,0.0,1.0,0.027,0.583,0.391,False,True
2020-08-10,BEL.NS,9.17,7-10%,3.99,-2.26,5.68,2.31,reversal,continuation,flat,0.15,2.48,0.71,46.42,1.019,1.141,0.894,3.39,4.79,0.78,-7.002,6.15,17.42,77.14,4.0,1.05,11.93,-0.31,A_ColdBreakout,3,31.921518325805664,8.12,4.68,profit,profit,0.411,0.3,2.51,weak,2,6.3,2.7,0.0,2.51,4.79,0.0,1.0,1.0,0.3,0.589,0.111,False,True
2020-08-10,INOXWIND.NS,9.38,7-10%,4.63,-4.06,-4.97,-5.08,reversal,reversal,reversal,9.91,13.45,10.96,50.84,0.447,0.409,1.095,4.69,5.74,1.77,28.884,3.25,32.39,153.12,0.0,11.79,13.41,-0.556,B_MomentumRun,0,10.625,-0.94,-1.06,flat,loss,0.922,0.625,1.96,mixed,3,4.44,4.73,0.0,1.96,5.74,0.0,3.0,0.0,0.625,0.078,0.297,False,True
