date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d
2024-01-31,RATNAMANI.NS,10.13,10-15%,6.41,-6.26,-7.92,-2.74,reversal,reversal,reversal
2024-01-31,GODFRYPHLP.NS,9.22,7-10%,10.34,-0.67,-1.49,-1.51,flat,flat,flat
2024-01-31,TCI.NS,11.73,10-15%,14.81,3.64,4.2,1.71,continuation,continuation,flat
2024-02-01,GODREJCP.NS,7.76,7-10%,3.99,-1.41,-1.39,-2.98,flat,flat,reversal
2024-02-02,NHPC.NS,10.12,10-15%,3.82,2.98,2.04,-4.37,flat,flat,reversal
2024-02-05,PHOENIXLTD.NS,7.11,7-10%,1.57,-0.11,5.7,-0.02,flat,continuation,flat
2024-02-06,KOLTEPATIL.NS,9.05,7-10%,1.81,-0.08,-2.72,-4.52,flat,reversal,reversal
2024-02-07,ADANIGREEN.NS,8.38,7-10%,4.29,-2.04,-1.25,-0.74,reversal,flat,flat
2024-02-07,PAYTM.NS,10.0,7-10%,2.44,-9.99,-14.92,-31.05,reversal,reversal,reversal
2024-02-07,TRENT.NS,18.86,15%+,6.59,6.5,5.39,8.69,continuation,continuation,continuation
2024-02-08,CUMMINSIND.NS,7.71,7-10%,5.93,0.68,-1.63,1.86,flat,flat,flat
2024-02-12,GODFRYPHLP.NS,8.73,7-10%,3.05,-3.52,-0.39,3.83,reversal,flat,continuation
2024-02-13,IRFC.NS,15.42,15%+,1.58,0.55,1.3,3.29,flat,flat,continuation
2024-02-13,RATEGAIN.NS,7.13,7-10%,0.92,0.85,5.63,-0.78,flat,continuation,flat
2024-02-14,ELGIEQUIP.NS,8.95,7-10%,5.13,-3.05,-5.45,-3.21,reversal,reversal,reversal
2024-02-14,NATIONALUM.NS,9.83,7-10%,2.22,0.87,3.01,0.9,flat,continuation,flat
2024-02-14,JYOTHYLAB.NS,11.39,10-15%,5.85,-3.05,-1.47,-2.11,reversal,flat,reversal
2024-02-15,INOXWIND.NS,9.38,7-10%,2.1,2.89,8.56,3.11,flat,continuation,continuation
2024-02-15,RATEGAIN.NS,8.44,7-10%,1.64,-3.42,-9.27,-11.15,reversal,reversal,reversal
2024-02-16,IPCALAB.NS,7.73,7-10%,3.02,-0.44,-1.7,-1.91,flat,flat,flat
2024-02-16,GLENMARK.NS,7.65,7-10%,5.49,-1.11,3.25,3.19,flat,continuation,continuation
2024-02-16,NATCOPHARM.NS,15.71,15%+,10.92,3.7,-0.24,0.12,continuation,flat,flat
2024-02-16,ORIENTELEC.NS,7.17,7-10%,2.38,2.75,0.1,3.36,flat,flat,continuation
2024-02-19,POLICYBZR.NS,7.47,7-10%,2.06,-0.46,2.08,9.79,flat,flat,continuation
2024-02-21,ABB.NS,10.17,10-15%,9.59,8.83,6.25,8.91,continuation,continuation,continuation
2024-02-22,ABB.NS,8.83,7-10%,6.44,-0.61,0.47,0.37,flat,flat,flat
2024-02-26,POLICYBZR.NS,7.21,7-10%,1.96,3.33,6.24,0.65,continuation,continuation,flat
2024-02-26,SOBHA.NS,8.49,7-10%,1.81,2.36,-1.2,1.46,flat,flat,flat
2024-02-29,BERGEPAINT.NS,7.53,7-10%,5.7,-2.89,-5.01,-5.49,reversal,reversal,reversal
2024-02-29,NEWGEN.NS,7.63,7-10%,2.94,-1.82,0.38,-7.31,flat,flat,reversal
2024-03-04,BHEL.NS,12.43,10-15%,5.43,0.47,-2.66,-7.73,flat,reversal,reversal
2024-03-04,PNCINFRA.NS,8.39,7-10%,2.8,0.52,-5.53,-10.79,flat,reversal,reversal
2024-03-04,MOIL.NS,9.52,7-10%,5.75,2.64,2.67,-6.99,flat,flat,reversal
2024-03-07,TATAPOWER.NS,7.67,7-10%,5.14,-2.85,-12.53,-10.46,reversal,reversal,reversal
2024-03-07,IIFL.NS,9.96,7-10%,9.0,-7.15,-8.59,-12.5,reversal,reversal,reversal
2024-03-11,GODFRYPHLP.NS,10.28,10-15%,4.7,-10.74,-16.67,-13.93,reversal,reversal,reversal
2024-03-14,ADANIGREEN.NS,9.87,7-10%,1.45,0.39,-3.89,-2.11,flat,reversal,reversal
2024-03-14,IRFC.NS,12.88,10-15%,3.88,-2.35,-3.6,-3.57,reversal,reversal,reversal
2024-03-14,TANLA.NS,8.49,7-10%,1.9,-1.93,-5.6,-3.94,flat,reversal,reversal
2024-03-14,HINDCOPPER.NS,11.76,10-15%,2.53,3.22,-0.82,4.07,continuation,flat,continuation
2024-03-14,JINDALSAW.NS,7.26,7-10%,1.44,3.81,-2.31,2.87,continuation,reversal,flat
2024-03-14,MSTCLTD.NS,9.51,7-10%,1.34,-0.4,-3.15,0.53,flat,reversal,flat
2024-03-14,KOLTEPATIL.NS,8.5,7-10%,1.25,-4.98,-7.12,-2.25,reversal,reversal,reversal
2024-03-14,NHPC.NS,8.83,7-10%,1.79,-2.47,-3.06,-1.12,reversal,reversal,flat
2024-03-21,MUTHOOTFIN.NS,7.14,7-10%,1.6,-0.7,3.05,9.01,flat,continuation,continuation
2024-03-21,SOBHA.NS,12.02,10-15%,2.96,5.35,2.06,10.07,continuation,flat,continuation
2024-03-26,TORNTPOWER.NS,9.45,7-10%,1.75,1.07,1.25,5.4,flat,flat,continuation
2024-03-27,IIFL.NS,9.51,7-10%,2.54,-3.37,-0.65,0.9,reversal,flat,flat
2024-03-28,IFBIND.NS,9.98,7-10%,7.06,3.54,2.66,-2.09,continuation,flat,reversal
2024-04-01,PRESTIGE.NS,8.29,7-10%,0.73,3.68,2.95,0.66,continuation,flat,flat
2024-04-01,HINDCOPPER.NS,11.44,10-15%,2.48,-0.27,1.32,6.94,flat,flat,continuation
2024-04-01,WELCORP.NS,7.05,7-10%,1.2,1.53,5.78,6.06,flat,continuation,continuation
2024-04-01,JINDALSAW.NS,9.3,7-10%,1.54,2.97,5.88,4.75,flat,continuation,continuation
2024-04-01,MSTCLTD.NS,8.12,7-10%,1.33,0.18,4.01,1.55,flat,continuation,flat
2024-04-01,MOIL.NS,12.26,10-15%,2.13,-2.64,0.56,2.0,reversal,flat,flat
2024-04-01,SUNTECK.NS,9.35,7-10%,2.55,1.0,3.17,5.75,flat,continuation,continuation
2024-04-01,AAVAS.NS,7.82,7-10%,0.48,-0.22,2.37,14.62,flat,flat,continuation
2024-04-01,APTUS.NS,7.12,7-10%,0.64,1.21,-0.83,-2.17,flat,flat,reversal
2024-04-02,ABFRL.NS,11.58,10-15%,10.74,0.06,0.51,0.49,flat,flat,flat
2024-04-02,TANLA.NS,10.91,10-15%,7.5,-0.55,-0.71,-1.75,flat,flat,flat
2024-04-02,ORIENTELEC.NS,8.64,7-10%,4.29,-1.11,-1.76,-3.5,flat,flat,reversal
2024-04-02,GODFRYPHLP.NS,8.17,7-10%,1.58,-1.64,-4.58,-6.74,flat,reversal,reversal
2024-04-04,ELGIEQUIP.NS,10.93,10-15%,9.39,-0.87,-5.3,-1.97,flat,reversal,flat
2024-04-05,IIFL.NS,13.0,10-15%,3.56,5.88,8.7,4.39,continuation,continuation,continuation
2024-04-05,AAVAS.NS,10.08,10-15%,8.8,1.72,-1.19,-3.04,flat,flat,reversal
2024-04-08,EXIDEIND.NS,17.18,15%+,12.53,1.84,5.57,21.91,flat,continuation,continuation
2024-04-08,PNCINFRA.NS,8.05,7-10%,5.62,-2.74,-4.32,-4.12,reversal,reversal,reversal
2024-04-09,HINDCOPPER.NS,8.15,7-10%,3.25,-0.14,-1.28,-0.8,flat,flat,flat
2024-04-09,KOLTEPATIL.NS,7.61,7-10%,5.04,6.58,4.11,3.36,continuation,continuation,continuation
2024-04-10,VEDL.NS,7.04,7-10%,4.42,3.08,4.53,6.67,continuation,continuation,continuation
2024-04-10,TANLA.NS,7.46,7-10%,7.15,-0.05,-4.54,-5.42,flat,reversal,reversal
2024-04-16,EXIDEIND.NS,12.41,10-15%,4.61,-2.21,1.34,-3.32,reversal,flat,reversal
2024-04-22,UNIONBANK.NS,7.04,7-10%,1.9,-2.46,-0.4,4.08,reversal,flat,continuation
2024-04-23,ABFRL.NS,9.45,7-10%,3.19,-1.35,1.92,-0.19,flat,flat,flat
2024-04-23,MOIL.NS,9.6,7-10%,4.22,2.51,10.41,7.19,flat,continuation,continuation
2024-04-24,UBL.NS,9.18,7-10%,6.08,-0.42,0.36,1.12,flat,flat,flat
2024-04-24,DCBBANK.NS,9.81,7-10%,7.11,0.0,3.6,2.76,flat,continuation,flat
2024-04-24,JINDALSAW.NS,7.49,7-10%,3.16,2.62,4.79,4.08,flat,continuation,continuation
2024-04-25,INOXWIND.NS,7.07,7-10%,4.87,-0.76,-2.77,-4.62,flat,reversal,reversal
2024-04-25,MOIL.NS,10.88,10-15%,2.52,-2.86,-5.69,3.44,reversal,reversal,continuation
2024-04-25,GODFRYPHLP.NS,10.17,10-15%,6.02,-3.98,-3.04,-1.78,reversal,reversal,flat
2024-04-26,TECHM.NS,7.43,7-10%,7.1,0.75,-0.93,-1.29,flat,flat,flat
2024-04-29,NEWGEN.NS,7.55,7-10%,2.62,7.22,17.98,14.89,continuation,continuation,continuation
2024-04-30,NEWGEN.NS,7.22,7-10%,8.44,5.76,6.6,7.16,continuation,continuation,continuation
2024-05-02,CHOLAFIN.NS,9.08,7-10%,5.31,0.62,0.36,-6.08,flat,flat,reversal
2024-05-02,RAYMOND.NS,9.09,7-10%,4.95,-2.92,-5.29,-9.31,reversal,reversal,reversal
2024-05-02,WELCORP.NS,7.24,7-10%,5.94,-0.74,-3.92,-5.17,flat,reversal,reversal
2024-05-02,MOIL.NS,8.68,7-10%,2.74,0.92,-3.11,-9.4,flat,reversal,reversal
2024-05-03,BLUEDART.NS,9.3,7-10%,7.67,6.98,6.33,2.41,continuation,continuation,flat
2024-05-06,GODREJPROP.NS,10.63,10-15%,4.58,-2.17,-3.0,-2.68,reversal,reversal,reversal
2024-05-06,BRIGADE.NS,8.76,7-10%,4.14,-1.45,-5.21,-8.72,flat,reversal,reversal
2024-05-07,MARICO.NS,10.03,10-15%,10.81,2.08,0.63,2.87,flat,flat,flat
2024-05-07,JYOTHYLAB.NS,10.18,10-15%,8.12,0.97,0.82,0.77,flat,flat,flat
2024-05-10,HONAUT.NS,8.25,7-10%,3.31,0.97,5.26,13.0,flat,continuation,continuation
2024-05-13,SIEMENS.NS,7.33,7-10%,3.46,0.61,6.4,10.03,flat,continuation,continuation
2024-05-13,ABB.NS,11.23,10-15%,5.99,1.21,4.02,7.08,flat,continuation,continuation
2024-05-14,IRFC.NS,7.81,7-10%,1.57,-1.18,7.44,11.67,flat,continuation,continuation
2024-05-14,NATIONALUM.NS,7.29,7-10%,1.59,-0.18,2.63,4.03,flat,flat,continuation
2024-05-14,GODFRYPHLP.NS,8.71,7-10%,2.59,-1.66,10.75,9.07,flat,continuation,continuation
2024-05-15,THERMAX.NS,8.35,7-10%,4.55,-2.81,-1.7,1.51,reversal,flat,flat
2024-05-15,BRIGADE.NS,7.89,7-10%,1.91,1.92,11.53,16.96,flat,continuation,continuation
2024-05-16,OBEROIRLTY.NS,8.7,7-10%,7.09,1.85,3.81,5.36,flat,continuation,continuation
2024-05-16,HAL.NS,10.07,10-15%,4.23,-1.56,6.9,12.23,flat,continuation,continuation
2024-05-16,HONAUT.NS,13.09,10-15%,11.89,-5.07,-4.94,-6.77,reversal,reversal,reversal
2024-05-16,INOXWIND.NS,9.11,7-10%,1.41,-0.11,-1.7,8.13,flat,flat,continuation
2024-05-17,IRFC.NS,7.2,7-10%,3.76,6.18,10.36,9.2,continuation,continuation,continuation
2024-05-17,MOIL.NS,19.99,15%+,3.8,1.39,-4.6,-5.65,flat,reversal,reversal
2024-05-17,GODFRYPHLP.NS,10.98,10-15%,4.24,-1.49,-2.07,-0.94,flat,reversal,flat
2024-05-17,BRIGADE.NS,8.03,7-10%,1.99,1.29,6.22,7.26,flat,continuation,continuation
2024-05-17,SOBHA.NS,8.36,7-10%,1.35,-5.14,1.2,7.33,reversal,flat,continuation
2024-05-21,BEL.NS,10.46,10-15%,3.84,3.45,8.41,5.45,continuation,continuation,continuation
2024-05-21,VEDL.NS,11.08,10-15%,2.38,-0.96,-4.05,-5.27,flat,reversal,reversal
2024-05-21,BALKRISIND.NS,14.57,10-15%,6.84,1.99,-0.29,1.53,flat,flat,flat
2024-05-22,PNCINFRA.NS,13.05,10-15%,13.59,3.81,1.96,1.18,continuation,flat,flat
2024-05-23,ADANIENT.NS,7.84,7-10%,3.2,-0.07,-4.23,-5.7,flat,reversal,reversal
2024-05-24,INOXWIND.NS,9.06,7-10%,1.36,-0.52,-13.09,-9.73,flat,reversal,reversal
2024-05-27,GLENMARK.NS,8.06,7-10%,7.6,3.64,3.26,5.07,continuation,continuation,continuation
2024-05-27,ASHOKLEY.NS,7.59,7-10%,3.17,0.07,-3.07,4.32,flat,reversal,continuation
2024-05-29,GRINDWELL.NS,8.33,7-10%,9.25,-3.23,-0.56,-7.14,reversal,flat,reversal
2024-05-30,EMAMILTD.NS,16.8,15%+,9.87,2.23,2.7,15.63,flat,flat,continuation
2024-05-31,POLICYBZR.NS,8.77,7-10%,9.28,-0.75,-0.08,-0.18,flat,flat,flat
2024-05-31,NEWGEN.NS,7.33,7-10%,1.56,-0.99,-3.93,3.88,flat,reversal,continuation
2024-06-03,SBIN.NS,9.07,7-10%,3.01,-14.4,-9.79,-8.15,reversal,reversal,reversal
2024-06-03,POWERGRID.NS,8.92,7-10%,2.96,-12.35,-11.02,-6.47,reversal,reversal,reversal
2024-06-03,NTPC.NS,9.14,7-10%,2.66,-15.45,-10.73,-6.87,reversal,reversal,reversal
2024-06-03,ONGC.NS,7.47,7-10%,2.11,-16.83,-11.19,-8.78,reversal,reversal,reversal
2024-06-03,ADANIPORTS.NS,10.2,10-15%,4.29,-21.15,-14.58,-12.62,reversal,reversal,reversal
2024-06-03,PRESTIGE.NS,8.62,7-10%,1.79,-12.88,1.39,6.12,reversal,flat,continuation
2024-06-03,PHOENIXLTD.NS,7.85,7-10%,0.61,-2.55,-4.04,-0.43,reversal,reversal,flat
2024-06-03,LICHSGFIN.NS,7.63,7-10%,2.21,-15.27,-4.39,-0.96,reversal,reversal,flat
2024-06-03,BEL.NS,7.67,7-10%,1.37,-19.8,-14.12,-11.06,reversal,reversal,reversal
2024-06-03,BANKBARODA.NS,12.1,10-15%,3.2,-16.4,-9.45,-6.92,reversal,reversal,reversal
2024-06-03,CANBK.NS,8.69,7-10%,1.49,-14.35,-7.99,-5.63,reversal,reversal,reversal
2024-06-05,INDUSINDBK.NS,7.87,7-10%,2.46,-1.32,-1.01,-1.11,flat,flat,flat
2024-06-05,HINDALCO.NS,7.12,7-10%,2.27,-2.55,-2.71,-3.07,reversal,reversal,reversal
2024-06-05,ADANIPORTS.NS,8.46,7-10%,2.39,-0.12,2.17,2.9,flat,flat,flat
2024-06-05,ADANIGREEN.NS,11.11,10-15%,1.57,1.99,2.82,-0.08,flat,flat,flat
2024-06-05,VOLTAS.NS,7.39,7-10%,0.93,-0.7,0.1,-0.85,flat,flat,flat
2024-06-05,AMBUJACEM.NS,7.6,7-10%,1.55,1.86,6.92,11.65,flat,continuation,continuation
2024-06-05,PRESTIGE.NS,8.69,7-10%,1.69,7.08,12.07,12.46,continuation,continuation,continuation
2024-06-05,HDFCAMC.NS,7.17,7-10%,1.86,1.49,2.3,8.06,flat,flat,continuation
2024-06-05,LICHSGFIN.NS,7.85,7-10%,1.34,4.62,8.37,14.96,continuation,continuation,continuation
2024-06-05,ABFRL.NS,14.92,10-15%,2.39,5.64,6.21,7.62,continuation,continuation,continuation
2024-06-05,TRENT.NS,8.06,7-10%,1.61,-0.52,1.34,2.53,flat,flat,flat
2024-06-05,FEDERALBNK.NS,7.37,7-10%,3.05,-0.9,-0.72,4.7,flat,flat,continuation
2024-06-05,RBLBANK.NS,8.92,7-10%,1.88,-0.2,3.6,6.05,flat,continuation,continuation
2024-06-05,KARURVYSYA.NS,9.63,7-10%,1.36,2.19,10.85,7.0,flat,continuation,continuation
2024-06-05,ASHOKLEY.NS,7.89,7-10%,1.21,0.69,3.24,6.2,flat,continuation,continuation
2024-06-05,EXIDEIND.NS,7.82,7-10%,1.18,7.49,7.08,10.11,continuation,continuation,continuation
2024-06-05,BALKRISIND.NS,7.78,7-10%,0.67,-0.46,4.08,2.76,flat,continuation,flat
2024-06-05,NATIONALUM.NS,11.1,10-15%,1.47,2.53,4.12,5.04,flat,continuation,continuation
2024-06-05,HINDCOPPER.NS,7.48,7-10%,1.15,5.09,4.89,4.5,continuation,continuation,continuation
2024-06-05,EMAMILTD.NS,11.24,10-15%,3.42,1.22,4.76,2.5,flat,continuation,flat
2024-06-05,JYOTHYLAB.NS,13.64,10-15%,3.1,0.29,1.39,-0.01,flat,flat,flat
2024-06-05,RADICO.NS,8.78,7-10%,3.41,-0.87,0.06,0.63,flat,flat,flat
2024-06-05,PATANJALI.NS,7.98,7-10%,1.34,1.57,9.89,9.26,flat,continuation,continuation
2024-06-05,NCLIND.NS,7.01,7-10%,1.78,3.69,9.89,10.53,continuation,continuation,continuation
2024-06-05,NAVINFLUOR.NS,8.27,7-10%,0.91,0.56,4.09,6.47,flat,continuation,continuation
2024-06-06,PRESTIGE.NS,7.08,7-10%,1.07,0.09,6.42,6.44,flat,continuation,continuation
2024-06-06,BHEL.NS,8.85,7-10%,2.95,2.72,6.21,9.35,flat,continuation,continuation
2024-06-06,EXIDEIND.NS,7.49,7-10%,1.87,-0.15,0.19,2.74,flat,flat,flat
2024-06-06,IFBIND.NS,18.78,15%+,5.28,8.95,15.39,13.94,continuation,continuation,continuation
2024-06-06,PNCINFRA.NS,12.45,10-15%,1.73,-0.26,-9.46,-9.14,flat,reversal,reversal
2024-06-06,KEC.NS,7.08,7-10%,1.07,-0.32,6.08,12.68,flat,continuation,continuation
2024-06-06,MSTCLTD.NS,12.94,10-15%,2.41,-0.22,2.42,5.74,flat,flat,continuation
2024-06-06,BRIGADE.NS,8.93,7-10%,1.68,5.45,6.21,3.43,continuation,continuation,continuation
2024-06-07,PAYTM.NS,10.0,7-10%,1.43,2.03,5.56,11.47,flat,continuation,continuation
2024-06-07,RAYMOND.NS,7.67,7-10%,4.08,3.41,3.06,1.04,continuation,continuation,flat
2024-06-07,IIFL.NS,13.59,10-15%,7.99,4.13,0.56,0.03,continuation,flat,flat
2024-06-07,NEWGEN.NS,7.18,7-10%,1.66,0.6,-1.94,-3.31,flat,flat,reversal
2024-06-07,IFBIND.NS,8.95,7-10%,4.72,1.42,5.39,10.79,flat,continuation,continuation
2024-06-07,SUNTECK.NS,9.17,7-10%,4.2,3.32,14.03,10.68,continuation,continuation,continuation
2024-06-10,KARURVYSYA.NS,7.52,7-10%,5.36,-2.44,-3.84,-0.56,reversal,reversal,flat
2024-06-11,RPOWER.NS,9.97,7-10%,5.04,9.97,9.21,7.5,continuation,continuation,continuation
2024-06-12,MAXHEALTH.NS,8.47,7-10%,2.93,2.25,3.74,7.39,flat,continuation,continuation
2024-06-12,SUNTECK.NS,9.6,7-10%,4.97,-1.67,-2.88,3.89,flat,reversal,continuation
2024-06-12,RPOWER.NS,9.97,7-10%,4.32,-1.46,-1.84,-2.85,flat,flat,reversal
2024-06-13,OFSS.NS,10.47,10-15%,8.28,-1.53,1.82,0.84,flat,flat,flat
2024-06-13,ELGIEQUIP.NS,8.87,7-10%,4.85,4.54,6.57,11.93,continuation,continuation,continuation
2024-06-14,KEC.NS,7.7,7-10%,4.81,-0.36,-6.73,-6.34,flat,reversal,reversal
2024-06-20,PRESTIGE.NS,7.84,7-10%,1.63,-1.52,-1.19,-7.88,flat,flat,reversal
2024-06-24,ROUTE.NS,14.4,10-15%,14.95,-3.9,7.4,4.91,reversal,continuation,continuation
2024-06-26,RAYMOND.NS,7.76,7-10%,4.03,-0.92,1.61,-1.09,flat,flat,flat
2024-06-26,IIFL.NS,7.27,7-10%,2.52,-2.78,3.51,6.16,reversal,continuation,continuation
2024-06-26,CESC.NS,10.91,10-15%,7.85,-1.62,-3.89,-5.3,flat,reversal,reversal
2024-06-27,WHIRLPOOL.NS,8.02,7-10%,6.19,0.71,-2.17,0.94,flat,reversal,flat
2024-06-27,MANAPPURAM.NS,7.49,7-10%,4.46,-1.46,-2.25,-1.21,flat,reversal,flat
2024-06-27,ROUTE.NS,14.26,10-15%,9.87,-2.99,-3.34,-5.78,reversal,reversal,reversal
2024-06-28,IIFL.NS,7.87,7-10%,1.96,-1.3,1.23,1.06,flat,flat,flat
2024-06-28,CEATLTD.NS,8.57,7-10%,9.18,0.55,-4.65,-4.54,flat,reversal,reversal
2024-07-01,POLICYBZR.NS,8.58,7-10%,2.26,-2.08,-6.39,-7.0,reversal,reversal,reversal
2024-07-01,MGL.NS,9.39,7-10%,4.81,-2.14,-4.62,-4.45,reversal,reversal,reversal
2024-07-01,HOMEFIRST.NS,8.77,7-10%,1.91,-2.47,-5.11,-6.84,reversal,reversal,reversal
2024-07-04,INOXWIND.NS,10.2,10-15%,9.66,1.14,1.27,0.69,flat,flat,flat
2024-07-05,RAYMOND.NS,9.85,7-10%,6.51,-0.65,-2.27,-34.93,flat,reversal,reversal
2024-07-08,PAYTM.NS,8.2,7-10%,2.27,-2.27,1.67,-0.57,reversal,flat,flat
2024-07-08,IRFC.NS,7.33,7-10%,4.54,-3.05,1.96,7.08,reversal,flat,continuation
2024-07-09,PHOENIXLTD.NS,7.11,7-10%,1.84,-0.69,-3.05,1.26,flat,reversal,flat
2024-07-12,COFORGE.NS,7.44,7-10%,3.51,-1.03,0.33,1.65,flat,flat,flat
2024-07-12,KPITTECH.NS,9.11,7-10%,4.19,-1.34,-0.39,-2.15,flat,flat,reversal
2024-07-12,INOXWIND.NS,8.63,7-10%,3.57,-1.03,-6.6,-12.89,flat,reversal,reversal
2024-07-15,GODFRYPHLP.NS,16.69,15%+,12.34,-6.22,-11.11,-12.54,reversal,reversal,reversal
2024-07-23,SUNDARMFIN.NS,7.55,7-10%,2.07,-2.92,-4.96,-6.53,reversal,reversal,reversal
2024-07-24,PRESTIGE.NS,7.12,7-10%,1.32,-2.0,-0.35,-3.81,flat,flat,reversal
2024-07-24,ICICIPRULI.NS,8.75,7-10%,3.93,1.07,3.57,6.01,flat,continuation,continuation
2024-07-24,THYROCARE.NS,17.93,15%+,10.29,1.07,1.75,6.81,flat,flat,continuation
2024-07-24,MSTCLTD.NS,7.05,7-10%,2.41,4.46,2.34,2.19,continuation,flat,flat
2024-07-25,JYOTHYLAB.NS,7.75,7-10%,6.73,0.14,-2.25,-4.81,flat,reversal,reversal
2024-07-26,PAYTM.NS,9.99,7-10%,2.08,-2.95,-2.91,3.53,reversal,reversal,continuation
2024-07-30,NYKAA.NS,9.4,7-10%,6.5,-3.52,0.04,-6.46,reversal,flat,reversal
2024-07-31,TORNTPOWER.NS,16.56,15%+,12.5,-2.1,-5.54,-5.11,reversal,reversal,reversal
2024-08-01,IFBIND.NS,9.56,7-10%,5.01,0.27,-0.64,7.45,flat,flat,continuation
2024-08-07,ONGC.NS,7.51,7-10%,1.98,-1.94,3.71,-0.29,flat,continuation,flat
2024-08-07,THYROCARE.NS,7.39,7-10%,0.5,-1.75,3.14,8.77,flat,continuation,continuation
2024-08-07,IFBIND.NS,7.14,7-10%,4.2,0.94,-0.16,-2.75,flat,flat,reversal
2024-08-08,ROUTE.NS,8.32,7-10%,3.22,-2.03,-6.26,-5.75,reversal,reversal,reversal
2024-08-09,TRENT.NS,11.18,10-15%,6.43,1.71,2.6,6.61,flat,flat,continuation
2024-08-09,GODFRYPHLP.NS,7.32,7-10%,1.13,0.33,-1.96,18.25,flat,flat,continuation
2024-08-12,VOLTAS.NS,10.76,10-15%,8.22,-0.58,-3.0,4.84,flat,reversal,continuation
2024-08-12,INOXWIND.NS,19.7,15%+,5.27,3.47,2.01,5.18,continuation,flat,continuation
2024-08-16,POLICYBZR.NS,7.49,7-10%,1.93,-2.33,-0.5,-0.35,reversal,flat,flat
2024-08-16,MPHASIS.NS,7.07,7-10%,1.66,2.29,4.33,2.98,flat,continuation,flat
2024-08-16,SUPRAJIT.NS,15.09,15%+,13.49,-6.02,-7.18,-8.91,reversal,reversal,reversal
2024-08-19,IIFL.NS,12.12,10-15%,4.93,1.29,3.02,1.33,flat,continuation,flat
2024-08-19,GODFRYPHLP.NS,15.5,15%+,5.77,11.59,7.48,9.63,continuation,continuation,continuation
2024-08-20,GODFRYPHLP.NS,11.59,10-15%,5.55,-3.22,-6.65,-0.91,reversal,reversal,flat
2024-08-20,TORNTPOWER.NS,7.45,7-10%,1.16,-4.13,-6.97,-6.04,reversal,reversal,reversal
2024-08-21,NYKAA.NS,9.43,7-10%,6.36,-0.18,4.14,3.02,flat,continuation,continuation
2024-08-21,KOLTEPATIL.NS,9.22,7-10%,4.29,3.76,9.67,17.35,continuation,continuation,continuation
2024-08-22,RAYMOND.NS,7.25,7-10%,5.09,1.82,-0.95,-1.8,flat,flat,flat
2024-08-22,TCI.NS,11.59,10-15%,9.1,-1.44,-6.07,-7.06,flat,reversal,reversal
2024-08-23,NYKAA.NS,7.77,7-10%,4.89,-3.2,-4.24,-8.41,reversal,reversal,reversal
2024-08-23,ELGIEQUIP.NS,7.0,7-10%,3.62,3.93,4.26,0.23,continuation,continuation,flat
2024-08-26,POLICYBZR.NS,7.91,7-10%,1.36,-2.28,-5.1,-3.84,reversal,reversal,reversal
2024-08-26,TATAELXSI.NS,8.39,7-10%,9.44,16.77,3.12,1.47,continuation,continuation,flat
2024-08-27,TATAELXSI.NS,16.77,15%+,13.46,-8.29,-10.82,-12.31,reversal,reversal,reversal
2024-08-27,CESC.NS,10.43,10-15%,4.98,-2.06,-6.9,-5.11,reversal,reversal,reversal
2024-08-30,PAYTM.NS,12.16,10-15%,3.86,-2.26,-1.29,-2.91,reversal,flat,reversal
2024-09-02,GUJGASLTD.NS,12.04,10-15%,13.26,-0.57,-0.3,-3.04,flat,flat,reversal
2024-09-06,GODFRYPHLP.NS,12.38,10-15%,2.38,-5.02,-8.2,1.54,reversal,reversal,flat
2024-09-10,SUPRAJIT.NS,8.93,7-10%,2.39,-3.45,-3.72,-2.99,reversal,reversal,reversal
2024-09-13,IIFL.NS,7.18,7-10%,4.63,-2.84,1.42,1.71,reversal,flat,flat
2024-09-13,NEWGEN.NS,9.24,7-10%,4.14,-1.75,1.54,11.04,flat,flat,continuation
2024-09-13,GODFRYPHLP.NS,10.22,10-15%,1.54,12.56,3.6,3.85,continuation,continuation,continuation
2024-09-16,ADANIGREEN.NS,7.97,7-10%,5.15,1.22,1.67,5.2,flat,flat,continuation
2024-09-16,GODFRYPHLP.NS,12.56,10-15%,1.7,-6.04,-5.56,-10.72,reversal,reversal,reversal
2024-09-17,BLUEDART.NS,12.43,10-15%,17.72,-7.34,-10.77,-11.42,reversal,reversal,reversal
2024-09-18,TORNTPOWER.NS,8.59,7-10%,5.8,-4.68,-3.67,-2.38,reversal,reversal,reversal
2024-09-20,MAXHEALTH.NS,8.44,7-10%,4.58,-1.29,-7.31,-6.85,flat,reversal,reversal
2024-10-08,PAYTM.NS,15.15,15%+,2.4,-1.25,-3.48,-2.78,flat,reversal,reversal
2024-10-08,TRENT.NS,7.95,7-10%,1.77,2.22,2.4,1.02,flat,flat,flat
2024-10-08,VBL.NS,8.85,7-10%,2.56,0.41,0.4,3.57,flat,flat,continuation
2024-10-08,GODFRYPHLP.NS,7.45,7-10%,0.51,2.95,1.76,1.81,flat,flat,flat
2024-10-08,JPPOWER.NS,8.51,7-10%,3.12,10.54,11.44,6.84,continuation,continuation,continuation
2024-10-09,DIVISLAB.NS,7.98,7-10%,3.12,-0.79,3.76,2.24,flat,continuation,flat
2024-10-09,MSTCLTD.NS,12.34,10-15%,6.6,-1.02,0.83,2.66,flat,flat,flat
