date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,clv,imom,gap,atr_ratio,d52w,pre_rng,score_clv,score_imom,score_gap,score_atr,score_d52w,score_prng,intraday_score,structure
2018-05-29,RADICO.NS,7.02,7-10%,3.0,1.07,-7.09,-16.14,flat,reversal,reversal,0.748,0.702,0.45,1.8,-3.34,1.93,0,1,1,1,1,0,4,mixed
2018-05-29,PATANJALI.NS,8.68,7-10%,1.87,9.89,17.11,13.31,continuation,continuation,continuation,0.87,0.87,0.41,0.81,33.42,5.91,0,1,1,1,0,0,3,mixed
2018-05-30,PATANJALI.NS,9.89,7-10%,1.02,2.08,8.3,-1.73,flat,continuation,flat,1.0,0.8,0.76,1.03,26.84,4.05,1,1,1,1,0,0,4,mixed
2018-05-31,SUNDRMFAST.NS,7.8,7-10%,5.87,-1.9,-6.27,-3.23,flat,reversal,reversal,0.878,0.849,0.29,3.47,0.99,0.82,0,1,1,0,1,0,3,mixed
2018-06-06,WELCORP.NS,8.2,7-10%,2.29,1.59,3.26,2.08,flat,continuation,flat,0.882,0.769,-2.46,2.74,26.65,4.21,0,1,1,1,0,0,3,mixed
2018-06-06,JPPOWER.NS,16.13,15%+,2.48,-5.56,-1.39,-6.94,reversal,flat,reversal,0.917,0.917,-1.61,3.29,50.34,4.9,1,1,1,0,0,0,3,mixed
2018-06-07,GODREJPROP.NS,8.45,7-10%,3.06,0.29,-2.3,-2.41,flat,reversal,reversal,0.929,0.803,1.62,2.19,14.39,1.39,1,1,1,1,0,0,4,mixed
2018-06-07,PRESTIGE.NS,9.38,7-10%,2.88,1.63,2.39,7.87,flat,flat,continuation,0.936,0.936,-0.64,2.2,25.47,3.0,1,1,1,1,0,0,4,mixed
2018-06-07,ORIENTELEC.NS,7.06,7-10%,,-0.27,1.26,-0.08,flat,flat,flat,0.84,0.768,0.8,,12.1,3.45,0,1,1,0,0,0,2,weak
2018-06-07,IFBIND.NS,12.23,10-15%,1.37,2.41,1.93,1.92,flat,flat,flat,0.866,0.866,0.07,2.24,13.94,7.06,0,1,1,1,0,0,3,mixed
2018-06-07,BRIGADE.NS,7.57,7-10%,0.67,-1.13,1.47,-1.53,flat,flat,flat,0.885,0.885,-0.45,1.95,19.55,2.7,0,1,1,1,0,0,3,mixed
2018-06-07,DEEPAKNTR.NS,7.06,7-10%,1.81,-1.65,2.25,0.95,flat,flat,flat,0.79,0.79,0.49,2.1,13.94,3.48,0,1,1,1,0,0,3,mixed
2018-06-08,SUNPHARMA.NS,8.08,7-10%,3.9,1.41,3.42,8.15,flat,continuation,continuation,0.886,0.87,-0.36,2.59,6.17,1.28,0,1,1,1,1,0,4,mixed
2018-06-11,GRINDWELL.NS,10.97,10-15%,2.61,-3.22,-3.1,-5.53,reversal,reversal,reversal,0.596,0.5,1.04,6.67,-1.0,0.52,0,0,1,0,1,0,2,weak
2018-06-19,MAHLIFE.NS,12.46,10-15%,11.72,-1.18,-5.45,-11.3,flat,reversal,reversal,0.833,0.698,0.49,5.54,-9.57,2.12,0,0,1,0,1,0,2,weak
2018-06-26,PRESTIGE.NS,7.84,7-10%,2.2,0.7,-3.07,-2.05,flat,reversal,reversal,0.861,0.768,-0.5,2.15,18.54,1.97,0,1,1,1,0,0,3,mixed
2018-06-28,IFBIND.NS,10.83,10-15%,2.83,0.23,-0.43,-2.15,flat,flat,reversal,0.836,0.593,1.99,2.57,15.48,5.2,0,0,1,1,0,0,2,weak
2018-06-29,JINDALSAW.NS,11.67,10-15%,2.24,2.77,1.38,-1.76,flat,flat,flat,0.883,0.883,1.55,1.85,43.47,6.72,0,1,1,1,0,0,3,mixed
2018-06-29,KOLTEPATIL.NS,19.47,15%+,6.65,0.38,1.47,-0.27,flat,flat,flat,0.974,0.974,-0.39,3.9,22.42,4.35,1,1,1,0,0,0,3,mixed
2018-07-04,ADANIGREEN.NS,12.33,10-15%,,0.68,4.56,7.94,flat,continuation,continuation,0.916,0.867,-1.33,,10.44,2.8,1,1,1,0,0,0,3,mixed
2018-07-06,BEL.NS,8.36,7-10%,3.08,-2.75,-2.26,-6.32,reversal,reversal,reversal,0.854,0.834,0.24,2.66,29.85,2.14,0,1,1,1,0,0,3,mixed
2018-07-09,JINDALSAW.NS,8.26,7-10%,1.78,-0.06,-2.9,-9.82,flat,reversal,reversal,0.873,0.873,1.22,1.48,39.88,2.13,0,1,1,1,0,0,3,mixed
2018-07-09,NCLIND.NS,7.58,7-10%,0.86,1.63,3.72,-6.21,flat,continuation,reversal,0.831,0.831,2.55,1.14,36.43,1.96,0,1,1,1,0,0,3,mixed
2018-07-10,ORIENTELEC.NS,8.36,7-10%,0.87,-2.36,-7.03,-11.6,reversal,reversal,reversal,0.879,0.75,0.7,2.57,8.94,1.03,0,1,1,1,1,0,4,mixed
2018-07-11,ADANIENT.NS,8.76,7-10%,3.24,0.16,7.66,14.59,flat,continuation,continuation,0.877,0.842,0.35,1.83,29.3,2.65,0,1,1,1,0,0,3,mixed
2018-07-17,FEDERALBNK.NS,19.08,15%+,7.5,-2.66,-2.89,-0.68,reversal,reversal,flat,0.911,0.865,0.13,6.26,15.9,4.09,1,1,1,0,0,0,3,mixed
2018-07-17,UNIONBANK.NS,8.47,7-10%,1.78,-5.58,-4.89,0.68,reversal,reversal,flat,0.901,0.874,-0.4,2.63,23.76,3.08,1,1,1,1,0,0,4,mixed
2018-07-20,BAJFINANCE.NS,7.98,7-10%,4.42,1.27,-0.6,-0.28,flat,flat,flat,0.908,0.776,0.03,4.42,-7.27,0.79,1,1,1,0,1,0,4,mixed
2018-07-20,ADANIENT.NS,7.88,7-10%,2.18,5.06,22.61,20.59,continuation,continuation,continuation,0.883,0.723,0.7,2.02,7.17,4.96,0,1,1,1,1,0,4,mixed
2018-07-20,ADANIGREEN.NS,19.19,15%+,6.09,19.92,44.92,47.88,continuation,continuation,continuation,0.967,0.893,0.84,2.8,-5.99,2.6,1,1,1,1,1,0,5,strong
2018-07-20,CEATLTD.NS,7.56,7-10%,5.38,-2.35,0.11,2.64,reversal,flat,flat,0.789,0.691,0.58,3.45,17.88,0.85,0,0,1,0,0,0,1,weak
2018-07-23,ADANIGREEN.NS,19.92,15%+,2.55,9.89,24.62,35.57,continuation,continuation,continuation,1.0,0.85,7.06,2.23,-19.24,6.61,1,1,0,1,1,0,4,mixed
2018-07-23,HAVELLS.NS,8.86,7-10%,6.65,-1.88,0.77,2.58,flat,flat,flat,0.876,0.876,2.6,2.63,-5.0,0.43,0,1,1,1,1,1,5,strong
2018-07-23,GODFRYPHLP.NS,8.0,7-10%,4.3,-0.44,3.06,5.12,flat,continuation,continuation,0.926,0.821,0.26,2.57,18.77,1.65,1,1,1,1,0,0,4,mixed
2018-07-24,GRASIM.NS,8.48,7-10%,3.41,-1.38,2.59,2.57,flat,flat,flat,0.969,0.969,0.17,3.09,15.79,0.83,1,1,1,0,0,0,3,mixed
2018-07-24,ADANIENT.NS,8.67,7-10%,3.42,7.39,5.62,5.37,continuation,continuation,continuation,0.915,0.659,-0.12,2.7,-5.99,8.09,1,0,1,1,1,0,4,mixed
2018-07-24,ADANIGREEN.NS,9.89,7-10%,1.33,9.97,12.22,29.47,continuation,continuation,continuation,1.0,0.485,8.01,0.62,-9.89,14.28,1,0,0,1,1,0,3,mixed
2018-07-24,WHIRLPOOL.NS,7.18,7-10%,4.39,-1.28,-1.05,2.98,flat,flat,flat,0.862,0.846,0.74,3.37,-4.58,1.54,0,1,1,0,1,0,3,mixed
2018-07-24,AMBUJACEM.NS,7.4,7-10%,3.6,-1.98,5.85,8.49,flat,continuation,continuation,0.71,0.71,2.27,2.25,16.31,0.8,0,1,1,1,0,0,3,mixed
2018-07-24,ACC.NS,12.56,10-15%,8.04,-0.4,4.03,3.68,flat,continuation,continuation,0.765,0.765,6.8,2.28,9.22,0.9,0,1,0,1,1,0,3,mixed
2018-07-24,COFORGE.NS,8.07,7-10%,2.62,0.89,2.56,0.66,flat,flat,flat,0.874,0.874,0.02,2.55,-2.25,0.74,0,1,1,1,1,0,4,mixed
2018-07-24,ALKEM.NS,7.59,7-10%,6.05,4.64,4.58,4.7,continuation,continuation,continuation,0.682,0.58,0.41,3.86,10.94,0.9,0,0,1,0,0,0,1,weak
2018-07-24,GMMPFAUDLR.NS,10.68,10-15%,8.98,-1.32,-0.14,0.17,flat,flat,flat,0.761,0.761,0.11,4.61,2.39,0.5,0,1,1,0,1,0,3,mixed
2018-07-24,JINDALSAW.NS,10.58,10-15%,1.52,3.13,5.64,8.4,continuation,continuation,continuation,0.911,0.821,0.61,2.13,41.98,1.89,1,1,1,1,0,0,4,mixed
2018-07-24,NCLIND.NS,8.92,7-10%,0.83,-1.3,4.7,3.43,flat,continuation,continuation,0.817,0.817,-0.07,1.82,36.73,3.06,0,1,1,1,0,0,3,mixed
2018-07-25,ADANIENT.NS,7.39,7-10%,3.15,-1.03,-2.83,-2.98,flat,reversal,reversal,0.745,0.685,-0.56,2.34,-6.28,9.42,0,0,1,1,1,0,3,mixed
2018-07-25,ADANIGREEN.NS,9.97,7-10%,0.74,3.12,12.18,23.59,continuation,continuation,continuation,1.0,0.143,8.68,1.52,-9.97,18.48,1,0,0,1,1,0,3,mixed
2018-07-25,NAVINFLUOR.NS,12.75,10-15%,11.49,-3.92,-0.51,-2.01,reversal,flat,reversal,0.776,0.688,0.91,5.49,18.52,1.43,0,0,1,0,0,0,1,weak
2018-07-26,AMBUJACEM.NS,7.22,7-10%,4.4,0.72,3.22,2.37,flat,continuation,flat,0.809,0.809,2.66,1.7,12.04,3.87,0,1,1,1,0,0,3,mixed
2018-07-26,CANBK.NS,7.7,7-10%,3.42,0.13,2.01,0.3,flat,flat,flat,0.871,0.586,3.49,1.82,6.94,3.98,0,0,1,1,1,0,3,mixed
2018-07-26,ORIENTELEC.NS,7.18,7-10%,2.57,6.9,17.65,14.49,continuation,continuation,continuation,0.886,0.782,-0.0,1.56,14.68,1.63,0,1,1,1,0,0,3,mixed
2018-07-26,WELCORP.NS,14.36,10-15%,15.22,-3.68,-2.11,-1.72,reversal,reversal,flat,0.765,0.594,0.81,4.31,28.69,3.18,0,0,1,0,0,0,1,weak
2018-07-27,INOXWIND.NS,11.57,10-15%,6.91,-0.26,-1.45,3.84,flat,flat,continuation,0.846,0.718,0.52,3.86,31.33,4.54,0,1,1,0,0,0,2,weak
2018-07-30,ADANIGREEN.NS,9.93,7-10%,1.29,4.95,15.64,27.37,continuation,continuation,continuation,1.0,1.0,0.86,1.41,-2.04,8.14,1,1,1,1,1,0,5,strong
2018-07-30,HAL.NS,12.78,10-15%,7.35,8.81,7.57,7.35,continuation,continuation,continuation,0.879,0.879,0.22,6.17,23.52,0.69,0,1,1,0,0,0,2,weak
2018-07-30,BANKBARODA.NS,10.3,10-15%,4.0,0.85,-3.16,-0.99,flat,reversal,flat,0.855,0.353,8.09,1.62,2.09,3.4,0,0,0,1,1,0,2,weak
2018-07-31,DABUR.NS,7.14,7-10%,5.92,2.54,3.64,5.14,flat,continuation,continuation,0.842,0.583,0.65,5.61,-6.48,2.27,0,0,1,0,1,0,2,weak
2018-07-31,HAL.NS,8.81,7-10%,9.01,1.17,-0.59,0.47,flat,flat,flat,0.896,0.871,0.99,3.68,16.79,5.24,0,1,1,0,0,0,2,weak
2018-07-31,BEL.NS,7.93,7-10%,2.87,0.64,2.71,0.13,flat,flat,flat,0.735,0.639,0.56,2.45,26.34,2.99,0,0,1,1,0,0,2,weak
2018-07-31,VBL.NS,7.91,7-10%,2.13,-1.07,-3.37,-1.42,flat,reversal,flat,0.717,0.609,-0.21,4.02,5.33,0.53,0,0,1,0,1,0,2,weak
2018-08-01,ABFRL.NS,10.13,10-15%,12.65,12.28,16.36,16.07,continuation,continuation,continuation,0.481,0.466,1.28,6.52,3.17,0.75,0,0,1,0,1,0,2,weak
2018-08-01,HINDCOPPER.NS,8.15,7-10%,5.3,-0.54,-2.0,-3.38,flat,flat,reversal,0.603,0.603,1.33,3.24,20.78,1.73,0,0,1,0,0,0,1,weak
2018-08-02,ABFRL.NS,12.28,10-15%,11.28,-1.36,2.28,4.96,flat,flat,continuation,0.765,0.642,-1.2,6.11,-3.06,3.88,0,0,1,0,1,0,2,weak
2018-08-02,TCI.NS,7.51,7-10%,9.11,5.51,8.12,7.4,continuation,continuation,continuation,0.738,0.672,-0.16,3.7,-0.25,1.15,0,0,1,0,1,0,2,weak
2018-08-03,JPPOWER.NS,13.46,10-15%,2.86,18.64,8.47,1.69,continuation,continuation,flat,0.778,0.778,0.0,2.65,59.31,0.93,0,1,1,1,0,0,3,mixed
2018-08-06,JPPOWER.NS,18.64,15%+,6.65,-5.71,-10.0,-17.14,reversal,reversal,reversal,1.0,1.0,3.39,2.43,51.72,4.68,1,1,1,1,0,0,4,mixed
2018-08-09,PAGEIND.NS,7.2,7-10%,3.19,-3.05,2.55,4.96,reversal,flat,continuation,0.904,0.755,0.0,4.46,-6.24,0.94,1,1,1,0,1,0,4,mixed
2018-08-09,ORIENTELEC.NS,8.56,7-10%,6.99,2.35,0.52,-1.24,flat,flat,flat,0.893,0.89,-0.85,1.63,0.36,1.14,0,1,1,1,1,0,4,mixed
2018-08-09,NATIONALUM.NS,7.2,7-10%,2.76,-3.18,-2.77,-4.78,reversal,reversal,reversal,0.596,-0.25,8.16,1.06,19.9,1.52,0,0,0,1,0,0,1,weak
2018-08-13,APOLLOHOSP.NS,13.21,10-15%,6.83,5.86,11.29,10.6,continuation,continuation,continuation,0.869,0.848,0.43,4.67,11.69,1.28,0,1,1,0,0,0,2,weak
2018-08-13,UBL.NS,7.72,7-10%,3.87,2.95,6.78,5.89,flat,continuation,continuation,0.929,0.902,-1.66,2.68,1.23,1.83,1,1,1,1,1,0,5,strong
2018-08-13,TCI.NS,9.1,7-10%,1.77,0.98,6.67,6.76,flat,continuation,continuation,0.922,0.839,-1.07,2.75,-0.15,2.1,1,1,1,1,1,0,5,strong
2018-08-14,ABFRL.NS,7.96,7-10%,1.35,0.62,-1.06,0.16,flat,flat,flat,0.82,0.82,0.08,1.98,0.69,0.83,0,1,1,1,1,0,4,mixed
2018-08-14,KARURVYSYA.NS,7.74,7-10%,2.12,-1.2,-0.9,-2.3,flat,flat,reversal,0.861,0.383,5.37,1.99,-0.28,0.9,0,0,0,1,1,0,2,weak
2018-08-14,BALKRISIND.NS,8.72,7-10%,4.48,4.53,1.97,-0.08,continuation,flat,flat,0.942,0.845,1.34,2.51,1.17,1.0,1,1,1,1,1,0,5,strong
2018-08-14,NCLIND.NS,8.35,7-10%,2.55,5.44,9.37,8.77,continuation,continuation,continuation,0.828,0.742,3.57,1.17,38.9,4.94,0,1,1,1,0,0,3,mixed
2018-08-17,LALPATHLAB.NS,7.54,7-10%,3.49,-0.35,-1.7,3.82,flat,flat,continuation,0.727,0.727,-0.56,3.95,-5.89,1.65,0,1,1,0,1,0,3,mixed
2018-08-17,TCI.NS,8.27,7-10%,3.01,1.87,-0.78,-0.31,flat,flat,flat,0.675,0.675,-0.02,2.62,-3.95,3.41,0,0,1,1,1,0,3,mixed
2018-08-20,WELCORP.NS,11.48,10-15%,1.59,5.79,15.23,18.39,continuation,continuation,continuation,0.844,0.798,0.55,2.65,21.44,0.48,0,1,1,1,0,1,4,mixed
2018-08-20,JINDALSAW.NS,7.08,7-10%,1.92,-1.58,-4.86,2.75,flat,reversal,flat,0.852,0.805,0.63,1.78,39.2,1.01,0,1,1,1,0,0,3,mixed
2018-08-21,KAJARIACER.NS,10.85,10-15%,6.48,5.8,5.66,7.44,continuation,continuation,continuation,0.936,0.924,0.9,3.23,22.66,0.8,1,1,1,0,0,0,3,mixed
2018-08-21,KEC.NS,7.51,7-10%,3.46,-2.18,-1.98,-4.02,reversal,flat,reversal,0.842,0.775,0.66,2.28,28.23,1.26,0,1,1,1,0,0,3,mixed
2018-08-21,CESC.NS,7.01,7-10%,6.09,-0.18,-0.52,-1.83,flat,flat,flat,0.754,0.748,0.02,3.78,7.74,1.3,0,1,1,0,1,0,3,mixed
2018-08-24,BHEL.NS,8.53,7-10%,4.52,-0.31,0.56,0.5,flat,flat,flat,0.922,0.824,-0.0,3.53,12.64,1.36,1,1,1,0,0,0,3,mixed
2018-08-24,GMMPFAUDLR.NS,9.43,7-10%,2.33,1.85,-1.61,-3.01,flat,flat,reversal,0.805,0.787,-0.94,3.09,0.78,2.53,0,1,1,0,1,0,3,mixed
2018-08-27,JINDALSAW.NS,8.12,7-10%,2.81,-0.11,7.28,7.17,flat,continuation,continuation,0.78,0.756,0.49,2.43,37.46,2.43,0,1,1,1,0,0,3,mixed
2018-08-27,MOIL.NS,9.27,7-10%,11.55,-3.99,-4.07,-1.44,reversal,reversal,flat,0.783,0.783,0.06,4.73,16.86,0.31,0,1,1,0,0,1,3,mixed
2018-08-28,ADANIENT.NS,8.43,7-10%,2.49,-2.79,-1.94,-8.4,reversal,flat,reversal,0.879,0.74,0.38,2.27,-3.47,0.73,0,1,1,1,1,0,4,mixed
2018-08-29,JSWSTEEL.NS,8.96,7-10%,6.82,-0.28,-0.5,-0.16,flat,flat,flat,0.749,0.713,1.42,4.14,-8.13,2.78,0,1,1,0,1,0,3,mixed
2018-08-29,JPPOWER.NS,12.28,10-15%,1.63,18.75,26.56,7.81,continuation,continuation,continuation,0.857,0.714,3.51,1.65,55.86,1.32,0,1,1,1,0,0,3,mixed
2018-08-30,BOSCHLTD.NS,9.6,7-10%,6.85,-0.07,-4.93,-3.36,flat,reversal,reversal,0.912,0.89,0.61,4.44,-8.98,2.66,1,1,1,0,1,0,4,mixed
2018-08-30,JPPOWER.NS,18.75,15%+,4.07,14.47,-3.95,-9.21,continuation,reversal,reversal,1.0,0.909,3.12,2.44,47.59,5.14,1,1,1,1,0,0,4,mixed
2018-08-31,JPPOWER.NS,14.47,10-15%,3.65,-6.9,-20.69,-22.99,reversal,reversal,reversal,0.7,0.6,6.58,2.0,40.0,12.47,0,0,0,1,0,0,1,weak
2018-09-05,MUTHOOTFIN.NS,9.24,7-10%,11.01,3.22,3.79,3.27,continuation,continuation,continuation,0.864,0.773,1.29,3.54,4.84,0.95,0,1,1,0,1,0,3,mixed
2018-09-06,ADANIENT.NS,20.95,15%+,2.35,-3.88,-9.44,-8.0,reversal,reversal,reversal,0.778,0.438,10.82,4.1,-7.81,3.18,0,0,0,0,1,0,1,weak
2018-09-06,AUROPHARMA.NS,8.95,7-10%,3.87,5.47,4.09,5.33,continuation,continuation,continuation,0.923,0.908,0.29,3.06,-4.66,1.73,1,1,1,0,1,0,4,mixed
2018-09-06,GODFRYPHLP.NS,7.62,7-10%,4.56,4.15,0.88,8.52,continuation,flat,continuation,0.812,0.662,1.2,3.04,1.74,2.42,0,0,1,0,1,0,2,weak
2018-09-14,PRESTIGE.NS,7.57,7-10%,2.09,2.09,-2.07,-7.4,flat,reversal,reversal,0.725,0.596,2.45,2.73,31.06,2.16,0,0,1,1,0,0,2,weak
2018-09-14,PNCINFRA.NS,8.65,7-10%,2.25,4.14,-3.06,-7.76,continuation,reversal,reversal,0.792,0.76,0.49,2.5,16.92,2.56,0,1,1,1,0,0,3,mixed
2018-09-14,JINDALSAW.NS,7.69,7-10%,1.6,-0.41,-1.66,-13.0,flat,flat,reversal,0.781,0.751,0.66,1.85,30.74,1.97,0,1,1,1,0,0,3,mixed
2018-09-14,DEEPAKNTR.NS,8.11,7-10%,4.26,-2.32,5.61,-1.33,reversal,continuation,flat,0.874,0.836,0.65,2.46,6.22,0.82,0,1,1,1,1,0,4,mixed
2018-09-19,DEEPAKNTR.NS,7.47,7-10%,3.45,-4.27,-2.89,3.3,reversal,reversal,continuation,0.883,0.854,0.93,2.04,0.96,3.12,0,1,1,1,1,0,4,mixed
2018-09-26,BEL.NS,10.5,10-15%,2.34,-2.55,-1.78,-2.32,reversal,flat,reversal,0.739,0.683,3.28,1.82,46.51,3.64,0,0,1,1,0,0,2,weak
2018-10-01,INDIANB.NS,8.29,7-10%,1.22,2.36,-6.82,-8.35,flat,reversal,reversal,0.955,0.758,-1.03,1.76,35.15,4.51,1,1,1,1,0,0,4,mixed
2018-10-03,NATIONALUM.NS,11.11,10-15%,2.45,0.14,-11.45,-3.33,flat,reversal,reversal,0.826,0.778,0.64,2.51,22.43,3.62,0,1,1,1,0,0,3,mixed
2018-10-03,WELCORP.NS,7.67,7-10%,1.12,-8.46,-9.57,-0.56,reversal,reversal,flat,0.609,0.519,-0.71,2.17,23.27,7.25,0,0,1,1,0,0,2,weak
2018-10-09,IIFL.NS,7.25,7-10%,1.24,3.39,-3.01,1.89,continuation,reversal,flat,0.795,0.462,1.7,1.16,48.24,6.54,0,0,1,1,0,0,2,weak
2018-10-09,NCLIND.NS,8.89,7-10%,2.08,-1.7,-4.42,-1.06,flat,reversal,flat,0.596,0.596,3.25,1.32,47.75,2.92,0,0,1,1,0,0,2,weak
2018-10-10,BAJFINANCE.NS,10.19,10-15%,1.84,-4.79,1.55,-5.3,reversal,flat,reversal,0.831,0.831,1.9,1.36,24.15,4.61,0,1,1,1,0,0,3,mixed
2018-10-10,BAJAJFINSV.NS,9.81,7-10%,1.73,-6.2,-5.49,-9.75,reversal,reversal,reversal,0.91,0.867,0.48,1.98,17.2,2.7,1,1,1,1,0,0,4,mixed
2018-10-10,EICHERMOT.NS,7.1,7-10%,1.26,-1.0,3.77,-2.68,flat,continuation,reversal,0.846,0.846,1.15,1.12,29.66,3.54,0,1,1,1,0,0,3,mixed
2018-10-10,GODREJCP.NS,7.4,7-10%,1.07,1.3,1.58,2.18,flat,flat,flat,0.805,0.662,0.28,1.72,26.57,4.48,0,0,1,1,0,0,2,weak
2018-10-10,HAVELLS.NS,8.4,7-10%,1.26,-5.11,-1.87,-3.98,reversal,flat,reversal,0.947,0.917,-0.15,1.9,16.13,3.29,1,1,1,1,0,0,4,mixed
2018-10-10,GODREJPROP.NS,7.28,7-10%,3.73,-2.46,3.11,7.64,reversal,continuation,continuation,0.884,0.658,1.2,1.39,45.49,9.59,0,0,1,1,0,0,2,weak
2018-10-10,MUTHOOTFIN.NS,8.52,7-10%,1.85,-1.88,-0.95,-0.56,flat,flat,flat,0.853,0.853,0.52,1.29,15.54,3.14,0,1,1,1,0,0,3,mixed
2018-10-10,CHOLAFIN.NS,9.44,7-10%,0.96,-4.75,2.47,-2.93,reversal,flat,reversal,0.778,0.774,0.86,1.49,33.72,5.43,0,1,1,1,0,0,3,mixed
2018-10-10,BEL.NS,7.31,7-10%,0.72,4.24,7.12,4.97,continuation,continuation,continuation,0.932,0.864,1.45,1.21,48.26,3.62,1,1,1,1,0,0,4,mixed
2018-10-10,RAYMOND.NS,8.54,7-10%,1.17,-3.02,3.25,-1.83,reversal,continuation,flat,0.904,0.871,0.92,1.54,43.31,3.78,1,1,1,1,0,0,4,mixed
2018-10-10,CANBK.NS,7.65,7-10%,1.08,-3.27,-1.25,-5.2,reversal,flat,reversal,0.847,0.84,-0.09,1.56,23.01,2.93,0,1,1,1,0,0,3,mixed
2018-10-10,UNIONBANK.NS,9.05,7-10%,1.29,-4.39,-3.84,-6.76,reversal,reversal,reversal,0.887,0.887,-0.53,1.66,32.26,1.69,0,1,1,1,0,0,3,mixed
2018-10-10,INDIANB.NS,7.29,7-10%,0.76,-4.56,-1.92,-6.65,reversal,flat,reversal,0.859,0.859,0.13,1.06,36.23,4.5,0,1,1,1,0,0,3,mixed
2018-10-10,M&MFIN.NS,9.44,7-10%,1.52,-8.24,-4.74,-9.81,reversal,reversal,reversal,0.695,0.695,1.12,1.6,23.37,4.63,0,0,1,1,0,0,2,weak
2018-10-10,INOXWIND.NS,7.74,7-10%,0.82,-1.61,11.9,8.49,flat,continuation,continuation,0.633,0.633,-1.0,1.74,42.54,5.34,0,0,1,1,0,0,2,weak
2018-10-10,TVSMOTOR.NS,7.76,7-10%,1.43,-4.0,-0.81,-0.04,reversal,flat,flat,0.757,0.637,3.09,1.55,22.73,3.18,0,0,1,1,0,0,2,weak
2018-10-10,ORIENTELEC.NS,7.73,7-10%,0.66,-1.34,12.74,0.75,flat,continuation,flat,0.623,0.576,1.95,1.28,28.39,2.71,0,0,1,1,0,0,2,weak
2018-10-10,IFBIND.NS,8.15,7-10%,1.33,0.17,-0.08,-2.81,flat,flat,reversal,0.822,0.822,-1.98,1.8,30.57,3.86,0,1,1,1,0,0,3,mixed
2018-10-10,NATIONALUM.NS,8.99,7-10%,1.59,0.37,0.0,-1.2,flat,flat,flat,0.771,0.486,6.21,0.98,25.02,5.43,0,0,0,1,0,0,1,weak
2018-10-10,RPOWER.NS,7.1,7-10%,0.99,-1.89,7.39,3.6,flat,continuation,continuation,0.805,0.78,0.61,1.07,41.72,4.52,0,1,1,1,0,0,3,mixed
2018-10-11,HINDCOPPER.NS,9.16,7-10%,3.34,-0.68,1.06,-7.52,flat,flat,reversal,0.848,0.728,-2.42,2.61,36.55,3.89,0,1,1,1,0,0,3,mixed
2018-10-12,TATAPOWER.NS,10.6,10-15%,4.73,3.49,5.37,1.09,continuation,continuation,flat,0.645,0.628,1.37,2.52,21.71,2.24,0,0,1,1,0,0,2,weak
2018-10-12,CHOLAFIN.NS,7.16,7-10%,1.03,0.39,-4.9,-3.52,flat,reversal,reversal,0.825,0.768,0.93,1.07,32.35,3.56,0,1,1,1,0,0,3,mixed
2018-10-12,DCBBANK.NS,7.03,7-10%,1.02,0.0,-1.39,-3.82,flat,flat,reversal,0.884,0.884,-1.48,1.79,20.37,2.45,0,1,1,1,0,0,3,mixed
2018-10-12,INOXWIND.NS,8.75,7-10%,1.18,4.57,1.39,-1.45,continuation,flat,flat,0.824,0.812,-0.25,1.32,38.52,2.78,0,1,1,1,0,0,3,mixed
2018-10-12,WELCORP.NS,9.81,7-10%,0.86,-1.14,-7.39,-14.15,flat,reversal,reversal,0.914,0.914,1.25,1.08,19.84,4.32,1,1,1,1,0,0,4,mixed
2018-10-12,JYOTHYLAB.NS,8.13,7-10%,2.44,-3.81,-6.91,-10.91,reversal,reversal,reversal,0.457,0.457,0.32,3.43,16.17,1.24,0,0,1,0,0,0,1,weak
2018-10-12,RPOWER.NS,8.49,7-10%,1.41,0.89,-2.67,-3.2,flat,reversal,reversal,0.717,0.717,1.16,1.37,37.97,3.09,0,1,1,1,0,0,3,mixed
2018-10-15,MPHASIS.NS,7.64,7-10%,1.08,4.08,-1.63,-1.84,continuation,flat,flat,0.942,0.864,0.7,2.48,15.13,3.17,1,1,1,1,0,0,4,mixed
2018-10-15,ORIENTELEC.NS,12.43,10-15%,2.18,-4.72,-11.58,-18.09,reversal,reversal,reversal,0.813,0.683,0.63,2.31,19.27,3.56,0,0,1,1,0,0,2,weak
2018-10-15,GUJGASLTD.NS,13.65,10-15%,1.58,-2.07,-7.13,-9.96,reversal,reversal,reversal,0.723,0.693,0.93,3.31,23.72,0.7,0,0,1,0,0,0,1,weak
2018-10-16,FEDERALBNK.NS,7.72,7-10%,4.84,-3.86,-2.27,0.24,reversal,reversal,flat,0.815,0.792,0.92,2.06,21.34,2.5,0,1,1,1,0,0,3,mixed
2018-10-24,BHARTIARTL.NS,10.48,10-15%,1.78,-6.43,-6.89,-7.44,reversal,reversal,reversal,0.694,0.614,1.43,3.13,27.18,1.05,0,0,1,0,0,0,1,weak
2018-10-24,BAJFINANCE.NS,10.97,10-15%,2.16,1.0,2.97,3.06,flat,flat,continuation,0.848,0.764,4.4,1.12,22.79,3.62,0,1,1,1,0,0,3,mixed
2018-10-24,OBEROIRLTY.NS,9.62,7-10%,1.51,-2.88,-2.06,-2.12,reversal,reversal,reversal,0.834,0.834,0.16,2.18,28.82,2.05,0,1,1,1,0,0,3,mixed
